id,caption,timestamp,ownerUsername,locationName,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28
2901883165295933564,"#frances
#latinas #canadiense #canada #frances #humorlatino",2022-08-10 17:12:50,profekyle,"Bogotá, Colombia",Video,clips,Dejo se seguirte,1018,304,32410,17291,75.866,frances,latinas,canadiense,canada,humorlatino,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2905652005389700827,"My wants to apologize on my behalf for my recent bad behavior. I never apologized... she did.

#comprehensibleinput #learnenglish #aprendeingles #clasedeingles #englishclass",2022-08-15 21:59:43,profekyle,"Bogotá, Colombia",Video,clips,Mr ur mom is really beautiful... do u wanna be my son in law?,884,97,24074,11380,85.2,comprehensibleinput,learnenglish,aprendeingles,clasedeingles,englishclass,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2908549539619660771,"Laundry day in English. What day do you do laundry?

#comprehensibleinput #learnenglish #englishclass #aprendeingles #clasedeingles",2022-08-19 21:56:25,profekyle,"Bogotá, Colombia",Video,clips,Nice video and great background voice. You should do English and Spanish subtitles together.,494,26,14524,6465,82.5,comprehensibleinput,learnenglish,englishclass,aprendeingles,clasedeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2910092931479984592,"¿Por qué sonidos diferentes en inglés suenan igual para ti?

#learnenglish #aprendeingles #consejos #englishtips #profesordeingles",2022-08-22 01:02:38,profekyle,"Bogotá, Colombia",Video,clips,You can’t teach me,1125,8,32551,10761,58.6,learnenglish,aprendeingles,consejos,englishtips,profesordeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2902825017482323146,"‍♂️No digas DISCOTEQUE en inglés americano

#englishtips #learnenglish #aprendeingles #englishteacher #discoteca",2022-08-12 00:23:21,profekyle,"Bogotá, Colombia",Video,clips,No me parecen nada apestosos… lo que es muy grosero que lo digas en español; nadie te lo a dicho? Primero es muy maleducado referirse a las personas con esos términos y segundo el inglés no es el único idioma del mundo por ejemplo podrías ser que lo dicen en portugués,1607,227,58578,21484,35.933,englishtips,learnenglish,aprendeingles,englishteacher,discoteca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2907096344380806393,"¿Cómo se dice ESTRECHAR LAZOS en inglés americano?

#learnenglish #aprenderingles #englishclass #clasedeingles #quieroestrecharlazosconmipadre #gringo",2022-08-17 21:48:58,profekyle,"Bogotá, Colombia",Video,clips,I want to know how do you say hoy por ti mañana por mi,1034,27,21765,9834,51.633,learnenglish,aprenderingles,englishclass,clasedeingles,quieroestrecharlazosconmipadre,gringo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2903549666142953295,"Hablas inglés, pero no lo escuchas bien. ¿Por qué y cómo arreglarlo?

#aprenderingles #learnenglish #englishtips #hablaringles #escucharingles",2022-08-13 00:23:17,profekyle,"Bogotá, Colombia",Video,clips,@vileruiz,2680,109,48896,22411,58.6,aprenderingles,learnenglish,englishtips,hablaringles,escucharingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2896302004905474273,"3 razones por las que no puedes escuchar bien el inglés

#aprenderingles #profesordeingles #learnenglish #englishtips #pronunciacion",2022-08-03 00:22:41,profekyle,"Bogotá, Colombia",Video,clips,Hello,6493,199,319380,44399,63.933,aprenderingles,profesordeingles,learnenglish,englishtips,pronunciacion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2886828663773705588,"¿Qué decirle a un gringo que te dice algo bobo que todos ya saben?

No shit, Sherlock! ️‍♂️

#learnenglish #aprenderingles #englishteacher #profesordeingles #gringos",2022-07-20 22:41:08,profekyle,"Bogotá, Colombia",Video,clips,Me encanta tus vídeos,1431,28,27774,14388,66.6,learnenglish,aprenderingles,englishteacher,profesordeingles,gringos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2890494766672640506,"Lamparita/violinista=fifth wheel

¿Qué quieres saber decir en inglés?

Dime en los comentarios.

#aprenderingles #clasedeingles #learnenglish #englishclass #englishteacher",2022-07-26 00:05:15,profekyle,"Bogotá, Colombia",Video,clips,"Why not ,Plato de segunda mesa en El Salvador",1165,58,26637,14431,53.166,aprenderingles,clasedeingles,learnenglish,englishclass,englishteacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2893345561348800767,"¿Hay diferencias en las pronunciaciones de KEYS y KISS?

#learnenglish #pronunciation #pronunciacion #aprenderingles #englishtips",2022-07-29 22:29:58,profekyle,"Bogotá, Colombia",Video,clips,Me encanta cómo explicas la pronunciación y claro que si se puede ver la diferencia. He aprendido mucho. Muchas gracias!,5080,138,172339,34844,57.733,learnenglish,pronunciation,pronunciacion,aprenderingles,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2892627015299821219,"❔Questions
1. Why didn't the man want to wear earphones?
2. What song did the man play first?
3. What song did the man play second?
4. What motivated the man most?
5. What does PUMP UP mean?

#aprenderingles #learnenglish #clasedeingles #comprehensibleinput #englishteacher",2022-07-28 22:40:53,profekyle,"Bogotá, Colombia",Video,clips,I love Cold Play and Metallica music ❤️❤️❤️❤️,499,29,15432,7046,59.333,aprenderingles,learnenglish,clasedeingles,comprehensibleinput,englishteacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2896932844912198592,"¿Hay una diferencia entre la pronunciación de ‍♂️SON y SUN en inglés?

#pronunciation #pronunciacion #learnenglish #aprendeingles #clasedeingles",2022-08-03 21:16:28,profekyle,"Bogotá, Colombia",Video,clips,muy útil,2559,299,68549,15237,53.166,pronunciation,pronunciacion,learnenglish,aprendeingles,clasedeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2888320033881471636,"Querer es poder=Where there's a will, there's a way

#aprenderingles #vocabularioingles #learnenglish #englishclass #clasedeingles",2022-07-23 00:03:39,profekyle,"Bogotá, Colombia",Video,clips,Util,3498,55,72873,25262,50.833,aprenderingles,vocabularioingles,learnenglish,englishclass,clasedeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2897682915073177670,"¿Hay una diferencia entre la pronunciación de BODY y ‍♂️BUDDY?

#pronunciation #pronunciacion #englishtips #aprenderingles #learnenglish",2022-08-04 22:06:50,profekyle,"Bogotá, Colombia",Video,clips,Thanks teacher,1871,181,56876,13726,71.133,pronunciation,pronunciacion,englishtips,aprenderingles,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2895540582097534283,"¿Hay diferencia entre las pronunciaciones de EYES y ICE?

#aprendeingles #clasedeingles #learnenglish #englishclass #pronunciation",2022-08-01 23:09:35,profekyle,"Bogotá, Colombia",Video,clips,,2591,117,74857,17768,49.533,aprendeingles,clasedeingles,learnenglish,englishclass,pronunciation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2887514937748464334,"¿Qué significa NECK OF THE WOODS? with @funanddynamicenglish & @profekyle 
.
¿Ya lo conocías? Déjanos un ejemplo usando esta expresión! 
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
#english #learnenglishwithnoty #ewaenglish #pronunciation #test #englishspeaking #ingles #英语 #englishpronunciation #esl #aprenderingles #eng #pluralsinenglish #duetwithme #latinoamerica #europe #ireland #dublin #englishteacher #ielts #brazil #mexico #englishclass #englishlesson #englishtips",2022-07-21 21:26:01,funanddynamicenglish,"Barcelona, Spain",Video,clips,@sil_costanzo,233,17,13067,5115,44.366,english,learnenglishwithnoty,ewaenglish,pronunciation,test,englishspeaking,ingles,英语,englishpronunciation,esl,aprenderingles,eng,pluralsinenglish,duetwithme,latinoamerica,europe,ireland,dublin,englishteacher,ielts,brazil,mexico,englishclass,englishlesson,englishtips,-,-,-,-
2891203285155718356,"¿Cómo se dice PONER LA MANO EN EL FUEGO en inglés?

#aprendeingles #profesordeingles #clasedeingles #learnenglish #englishvocabulary",2022-07-26 23:32:12,profekyle,"Baja California Sur, Mexico",Video,clips,"too difficult, very useful . . . Thanks a lot",733,3,30225,13117,56.666,aprendeingles,profesordeingles,clasedeingles,learnenglish,englishvocabulary,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2900619518238243778,"¿Hay una diferencia entre la pronunciación de US, AS y ASS?

#pronunciation #pronunciacion #learnenglish #aprenderingles #clasedeingles",2022-08-08 23:20:50,profekyle,"Bogotá, Colombia",Video,clips,"Por US, yo digo OS. Está mal?",2063,90,51486,17495,76.1,pronunciation,pronunciacion,learnenglish,aprenderingles,clasedeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2878894654339134035,"❔Do you do exercise?
What type of exercises do you do?

✍Write your answer below.

#aprendeingles #learnenglish #clasedeingles #englishclass #englishvocabulary",2022-07-09 23:57:45,profekyle,"Bogotá, Colombia",Video,clips,,705,35,18721,10952,84.766,aprendeingles,learnenglish,clasedeingles,englishclass,englishvocabulary,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2882495565288303402,"⚠️⚠️Las T y D de inglés no son iguales a las T y D de español.

#aprenderingles #learnenglish #pronunciation #pronunciacion #englishtips",2022-07-14 23:14:39,profekyle,"Bogotá, Colombia",Video,clips,"Perl donde se pone la lengua, atras del paladar, ademas lei que una en sonora y la otra no",1656,93,40880,16438,59.0,aprenderingles,learnenglish,pronunciation,pronunciacion,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2881770729536607858,"Es lo que hay=it is what it is

¿Útil?

Dime abajo.

#clasedeingles #aprendeingles #learnenglish #englishvocabulary #englishtips",2022-07-13 23:12:00,profekyle,"Bogotá, Colombia",Video,clips,,9744,375,269620,80291,49.1,clasedeingles,aprendeingles,learnenglish,englishvocabulary,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2883223245986043957,"❔Questions
1. Who called Jorge?
2. Who was in a car accident?
3. Who was the only one with the mother's blood type?
4. Do you listen to reggaeton too loud?

#comprehensibleinput #learnenglish #aprendeingles #englishclass #reggaeton",2022-07-15 23:22:58,profekyle,"Bogotá, Colombia",Video,clips,You're great Bro,603,25,20060,9785,75.966,comprehensibleinput,learnenglish,aprendeingles,englishclass,reggaeton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2876663990881506113,"❔Questions
1. What symptoms did the weak man have?
2. How long had he had the symptoms for?
3. What did the doctor prescribe to the weak man?
4. What did the doctor think the man was?

#comprehensibleinput #learnenglish #aprenderingles #clasedeingles #englishclass",2022-07-06 22:05:14,profekyle,"Bogotá, Colombia",Video,clips,Totally!!,1977,102,58579,25447,52.7,comprehensibleinput,learnenglish,aprenderingles,clasedeingles,englishclass,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2885390968828472837,"¿Escuchas la diferencia entre ⚓DOCK(muelle) y DUCK(pato)?

#pronunciation #pronunciacion #learnenglish #aprenderingles #englishtips",2022-07-18 23:04:10,profekyle,"Bogotá, Colombia",Video,clips,Genial!!!,2581,53,41170,22920,57.2,pronunciation,pronunciacion,learnenglish,aprenderingles,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2886041910238362976,"Do you do any exercises with a bar? Which ones?

#englishclass #learnenglish #aprendeingles #comprehensibleinput #clasedeingles",2022-07-19 23:29:18,profekyle,"Bogotá, Colombia",Video,clips,Me encanta tu manera de enseñar.,521,15,17043,8563,59.433,englishclass,learnenglish,aprendeingles,comprehensibleinput,clasedeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880923927527163199,"❔Questions
Are you impatient when you drive?
When are Latinos not relaxed?

#englishclass #clasedeingles #learnenglish #aprendeingles #comprehensibleinput",2022-07-12 23:38:06,profekyle,"Bogotá, Colombia",Video,clips,You tell me!.I ride a motorcycle.,1446,110,49391,16365,81.966,englishclass,clasedeingles,learnenglish,aprendeingles,comprehensibleinput,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2877383026330097851,"Al mal paso, darle prisa=Let's get it over with (puedes usar THIS en vez de IT)

#learnenglish #aprendeingles #englishclass #clasedeingles #englishteacher",2022-07-07 21:54:16,profekyle,"Bogotá, Colombia",Video,clips,"Me creé Instagram solo para ver tus videos y seguirte, me gusta mucho tus enseñanzas .. saludos desde Bolivia",1610,25,37368,17676,41.5,learnenglish,aprendeingles,englishclass,clasedeingles,englishteacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880298136648519485,"¿Sabes la diferencia en la pronunciación de USE y USE?

#pronunciation #pronunciacion #clasedeingles #aprenderingles #learnenglish",2022-07-11 22:25:42,profekyle,"Bogotá, Colombia",Video,clips,"Ja, ja. Me rindo. No sé cómo un gringo entiende a un hispano hablando inglés",5035,57,205783,94166,54.533,pronunciation,pronunciacion,clasedeingles,aprenderingles,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2878131400885101055,"Todos los apodos chistosos para los huevos en inglés. ¿Sabes otro? ✍Escríbelo en los comentarios.

#englishvocabulary #vocabulario #aprenderingles #learnenglish #inglesamericano",2022-07-08 22:42:10,profekyle,"Bogotá, Colombia",Video,clips,Huevos (eggs),1589,93,51357,26391,48.5,englishvocabulary,vocabulario,aprenderingles,learnenglish,inglesamericano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2875895742061769024,"¿Qué es los HEEBIE-JEEBIES en inglés americano?

#aprendeingles #englishvocabulary #learnenglish #clasedeingles #englishteacher",2022-07-05 20:40:08,profekyle,"Bogotá, Colombia",Video,clips,"Acá se dice, me da culillo",737,31,20649,10238,37.233,aprendeingles,englishvocabulary,learnenglish,clasedeingles,englishteacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2875211573702779250,"¿Puedes escuchar la diferencia entre BITCH y BEACH en inglés americano?

#aprendeingles #learnenglish #pronunciation #pronunciacion #englishtips",2022-07-04 22:02:06,profekyle,"Bogotá, Colombia",Video,clips,@profekyle got it! ❤️,5350,157,129708,57210,51.833,aprendeingles,learnenglish,pronunciation,pronunciacion,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2871696866586816072,"Questions
1. What do I put in my coffee?
2. How long do I let the coffee grounds soak?
3. Did I like my coffee?

#comprehensibleinput #aprenderingles #learnenglish #englishclass #englishteacher",2022-06-30 01:36:52,profekyle,"Bogotá, Colombia",Video,clips,"1. Milk, ground coffe and honey. 2. I don't remember 3. Yes sure, seems you are enjooying it ❤️",343,9,10904,5670,67.566,comprehensibleinput,aprenderingles,learnenglish,englishclass,englishteacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2870148409680292878,"La diferencia en las pronunciaciones de FULL y FOOL en inglés americano.

¿Escuchaste la diferencia?

Dime en los comenatarios.

#aprendeingles #learnenglish #pronunciacion #pronunciation #englishtips",2022-06-27 22:23:34,profekyle,"Bogotá, Colombia",Video,clips,Útil...,2806,44,79964,29597,47.866,aprendeingles,learnenglish,pronunciacion,pronunciation,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2866544074266371447,"Questions:
1. What day was coming up?
2. What did the spoiled girlfriend want for her birthday?
3. What did the spoiled girlfriend threaten to do if she didn't get what she wanted for her birthday?
4. Why did the spoiled girlfriend want her present?
5. Did the boyfriend actually buy the horse?

Write your answers below

#comprehensibleinput #clasesdeingles #learnenglish #englishclass #aprendeingles",2022-06-22 23:00:26,profekyle,"Bogotá, Colombia",Video,clips,entretenido y muy educativo,591,27,30596,10374,80.366,comprehensibleinput,clasesdeingles,learnenglish,englishclass,aprendeingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2865091687412524068,"¿Cómo pronunciar los nombres de los animales de la GRANJA?

#aprendeingles #learnenglish #pronunciacion #pronunciation #inglesamericano",2022-06-20 22:53:44,profekyle,"Bogotá, Colombia",Video,clips,I love cats,623,37,21558,7155,87.033,aprendeingles,learnenglish,pronunciacion,pronunciation,inglesamericano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2872328638729309901,"❔Questions
1. What was the student's name?
2. Was the name a combination of his grandparents' or parents' names?
3. Where was the student from?

Write your answers in the comments.

#comprehensibleinput #learnenglish #aprendeingles #englishteacher #englishclass",2022-06-30 22:33:13,profekyle,"Bogotá, Colombia",Video,clips,As soon as I heard the combination thing; I thought she was Dominican,3774,360,103915,47204,56.933,comprehensibleinput,learnenglish,aprendeingles,englishteacher,englishclass,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2867276289526821787,"❔Questions
1. What was the dog's 'name'?
2. How 'old' was the dog?
3. Whose dog died 1 month ago?
4. What did the dog die from?
5. Did the girl give the guy his number?
6. Did the guy actually own the dog?

Your answers below

#aprendeingles
#clasesdeingles #englishclass #englishonline #learnenglish #comprehensibleinput",2022-06-23 23:26:54,profekyle,"Bogotá, Colombia",Video,clips,"I could see you are using it to talking about a pet, is it wrong when u use he or she? Or can u use both???",2047,40,78579,28127,84.6,aprendeingles,clasesdeingles,englishclass,englishonline,learnenglish,comprehensibleinput,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2862946291168969416,"¿Sabes la diferencia en la pronunciación de COLD y CALLED en inglés americano?

#pronunciation #pronunciacion #inglesfacil #englishtips #learnenglish",2022-06-17 23:51:25,profekyle,"Bogotá, Colombia",Video,clips,Could,4741,59,194153,53249,59.7,pronunciation,pronunciacion,inglesfacil,englishtips,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2873134907154685821,"¿Cómo decir O SEA en inglés gringo como fresa?

#inglesamericano #englishvocabulary #aprenderingles #englishclass #americanenglish",2022-07-02 01:15:04,profekyle,"Bogotá, Colombia",Video,clips,"Too Can I say "" I mean""?",36282,731,864889,375561,50.366,inglesamericano,englishvocabulary,aprenderingles,englishclass,americanenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2865757463949758002,"Comprehension questions
1. Was the farmer visiting the city or the city slicker visiting the farm?
2. What did the city slicker want to buy?
3. What kind of milk did the farmer make?

Escribe tus respuestas abajo.

#comprehensibleinput #aprendeingles #clasedeingles #learnenglish #inglesonline",2022-06-21 20:56:55,profekyle,"Bogotá, Colombia",Video,clips,,279,15,12090,4640,84.933,comprehensibleinput,aprendeingles,clasedeingles,learnenglish,inglesonline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2867977244580965696,"1 diferencia entre el inglés americano y británico: lo que pasa con una T entre 2 vocales.

No dudes en seguir a @ajaingles si aprendes inglés británico. Gracias por su ayuda!

#inglesamericano #inglesbritanico #aprendeingles #pronunciacion #colaboracion",2022-06-24 22:28:59,profekyle,"Bogotá, Colombia",Video,clips,No me gusta como suena el británico.,648,35,20837,6911,59.833,inglesamericano,inglesbritanico,aprendeingles,pronunciacion,colaboracion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2871368712600841766,"¿Puedes pronunciar SUPERFICIES (surfaces) en inglés americano?

#aprenderingles #pronunciation #pronunciacion #inglesamericano #englishtips",2022-06-29 14:44:54,profekyle,"Bogotá, Colombia",Video,clips,excelente.,1352,15,35916,13731,75.0,aprenderingles,pronunciation,pronunciacion,inglesamericano,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2898431606826335625,"¿Hay diferencia entre la pronunciación de PARTY y POTTY?

#pronunciation #pronunciacion #aprendeingles #learnenglish #englishclass",2022-08-05 22:53:50,profekyle,"Bogotá, Colombia",Video,clips,"Decirle que es un inglés feo, cuando el inglés británico es el “original” porque como tal los americanos no tienen un idioma raíz, no es tan profesional…",1711,133,68690,14470,70.066,pronunciation,pronunciacion,aprendeingles,learnenglish,englishclass,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2855656217465202428,"¿Puedes pronunciar bien LOS, LAST y LUST?

Dime abajo.

#pronunciation #pronunciacion #aprendeingles #englishtips #learnenglish",2022-06-07 22:26:51,profekyle,"Bogotá, Colombia",Video,clips,Ooh yes,1825,41,101938,19322,57.666,pronunciation,pronunciacion,aprendeingles,englishtips,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2856384508685762568,"La pronunciación normal de CAN y CAN'T en una oración en inglés (cómo los nativos hablan).

¿Puedes?

#pronunciation #pronunciacion #inglesonline #aprenderingles #englishtips",2022-06-08 22:34:24,profekyle,"Bogotá, Colombia",Video,clips,Muy minima la diferencia,719,37,45075,5097,58.9,pronunciation,pronunciacion,inglesonline,aprenderingles,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2861455126380726436,"¿Cómo pronunciar CATHOLIC en inglés?

#pronunciation #pronunciacion #aprenderingles #englishtips #learnenglish",2022-06-15 22:32:14,profekyle,"Bogotá, Colombia",Video,clips,"Excelente, gracias",1045,43,38370,8878,43.933,pronunciation,pronunciacion,aprenderingles,englishtips,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860006640976155710,"No olvides comerte la H en los pronombres de H cuando están después de una consonante.

Y para información sobre mis clases y cursos, visita PROFEKYLE.COM

#aprenderingles #pronunciacion #pronunciation #inglesamericano #learnenglish",2022-06-13 22:31:50,profekyle,"Bogotá, Colombia",Video,clips,You are excellent profekyle ❤️,3281,35,104960,51038,44.8,aprenderingles,pronunciacion,pronunciation,inglesamericano,learnenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2862174792275370166,"¿Puedes decir IN FRONT OF THE como gringo?

#pronunciacion #pronunciation #inglesamericano #englishtips #aprenderingles",2022-06-16 22:19:12,profekyle,"Bogotá, Colombia",Video,clips,Love it,26946,349,754731,411664,50.4,pronunciacion,pronunciation,inglesamericano,englishtips,aprenderingles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2854940261894034144,"¿Cómo pronunciar el sonido de J en inglés (no tengo escritura fonética en mi celular, sabelotodos)?

Es como una LL o Y de Colombia pero ligeramente más fuerte.

¿Qué otro sonido te da problemas?

#pronunciation #pronunciacion #aprenderingles #englishtips #inglesfacil",2022-06-06 22:45:47,profekyle,"Bogotá, Colombia",Video,clips,,197,0,8466,3788,53.8,pronunciation,pronunciacion,aprenderingles,englishtips,inglesfacil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2853311309966852836,"Las palabras DID YOU mezclan juntos para crear DID'YA cuando hacemos preguntas en inglés americano.

Útil?

Dime que sí abajo.

#aprendeingles #pronunciation #pronunciacion #inglesamericano #americanenglish",2022-06-04 16:47:50,profekyle,PLURA Coliving,Video,clips,exelente,378,24,15984,3962,51.033,aprendeingles,pronunciation,pronunciacion,inglesamericano,americanenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2854224692920081605,"⚠️CUIDADO: La Y de inglés se pronuncia diferente que la Y de español.

#inglesonline #pronunciation #pronunciacion #englishtips #inglesamericano",2022-06-05 23:03:25,profekyle,"Bogotá, Colombia",Video,clips,Excelente!,398,10,17498,3983,52.1,inglesonline,pronunciation,pronunciacion,englishtips,inglesamericano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860726141774475804,"¿Cuándo comerte la T en inglés?

#pronunciation #pronunciacion #aprendeingles #englishtips #inglesfacil",2022-06-14 22:21:03,profekyle,"Bogotá, Colombia",Video,clips,,472,13,10883,5865,55.633,pronunciation,pronunciacion,aprendeingles,englishtips,inglesfacil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2852736778608557690,"Las palabras DO YOU mezclan juntos para crear D'YA cuando hacemos preguntas en inglés americano.

Útil?

Dime que sí abajo.

#aprendeingles #pronunciation #pronunciacion #inglesamericano #americanenglish",2022-06-03 21:47:32,profekyle,"Bogotá, Colombia",Video,clips,Excelente,1427,288,367154,10635,45.3,aprendeingles,pronunciation,pronunciacion,inglesamericano,americanenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2857887432255597406,"Recuerda que muchas telenovelas pueden afectar tus experiencias con un gringos. Cuidado.  

De un video mío de Youtube.",2022-06-11 00:19:50,profekyle,-,Video,clips,"La primera parte de este video me dio mucho ""CRINGE"", y ahora ya entiendo esta palabra mejor!!",234,54,7928,3248,87.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2857089754837697829,"Hack de pronunciación (-ched, -ked, -ped).

¿Útil?

#pronunciacion #pronunciation #aprendeingles #inglesfacil #englishtips",2022-06-09 21:55:19,profekyle,"Bogotá, Colombia",Video,clips,Realmente me hizo reír mucho.,722,42,20931,5402,46.333,pronunciacion,pronunciation,aprendeingles,inglesfacil,englishtips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2847707016613846180,"Truco de formalidad... los verbos normales son más formales que su versión phrasal (si lo tienen)

#aprendeingles #learnenglish #englishtips #consejos #englishlesson",2022-05-27 23:16:36,profekyle,-,Video,clips,"Me parece muy buenas tus explicaciones pero, no tiene nada de malo no poder pronunciar bien tanto el español como el english, ya que las lenguas maternas son para un extranjero difíciles o bien nunca suena perfecto como un nativo. No obstante para un yankee o inglés nunca pudieron pronunciar bien el castellano, pero NO TIENE NADA DE MALO,",355,11,11253,3365,58.2,aprendeingles,learnenglish,englishtips,consejos,englishlesson,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2842668131321153818,"La -ity al final de una palabra se pronuncia como -idy en inglés americano porque una T entre 2 vocales se pronuncia como una D suave.

Question?

Below.

#aprenderingles #learnenglish #pronunciation #pronunciacion #speakenglish",2022-05-21 00:22:59,profekyle,-,Video,clips,Bendiciones profesor podría poner escrito la pronunciacion y como se escribe,1929,25,55048,14607,39.2,aprenderingles,learnenglish,pronunciation,pronunciacion,speakenglish,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
