id,caption,timestamp,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,word_length,tokens,Sentiment_Score
3.352875936319335e+18,"Te dejo aquí cómo utilicé esta rutina de pensamiento en mis clases para introducir un tema.

En la presentación les explico en qué consiste la rutina haciendo especial hincapié en el hecho de que en el momento de compartir, deben compartir lo que haya dicho su compañero/a.

Después les presento tres preguntas. Para cada pregunta sigo el mismo procedimiento:

1. Presento la pregunta
2. Les doy tiempo para reflexionar tomado nota o dibujando en el cuaderno
3. Comparten con la pareja 
4. Compartimos como clase 

El tema de la clase era como identificar el tema de un poema, así que las tres preguntas fueron:

1. Lluvia de ideas de temas de películas o libros
2. Definición de tema 
3. Encontrar el tema de un poema 

¡Espero que esta rutina de ayude en tus clases!",2024-04-23 23:17:23,Video,clips,Hola tienes el link? Gracias,147,1,4641,1970,21.466,134,"['Te', 'dejo', 'aquí', 'cómo', 'utilicé', 'rutina', 'pensamiento', 'clases', 'introducir', 'tema', '.', 'En', 'presentación', 'explico', 'consiste', 'rutina', 'haciendo', 'especial', 'hincapié', 'hecho', 'momento', 'compartir', ',', 'deben', 'compartir', 'dicho', 'compañero', '/', '.', 'Después', 'presento', 'tres', 'preguntas', '.', 'Para', 'cada', 'pregunta', 'sigo', 'mismo', 'procedimiento', ':', '1', '.', 'Presento', 'pregunta', '2', '.', 'Les', 'doy', 'tiempo', 'reflexionar', 'tomado', 'nota', 'dibujando', 'cuaderno', '3', '.', 'Comparten', 'pareja', '4', '.', 'Compartimos', 'clase', 'El', 'tema', 'clase', 'identificar', 'tema', 'poema', ',', 'así', 'tres', 'preguntas', ':', '1', '.', 'Lluvia', 'ideas', 'temas', 'películas', 'libros', '2', '.', 'Definición', 'tema', '3', '.', 'Encontrar', 'tema', 'poema', '¡', 'Espero', 'rutina', 'ayude', 'clases', '!']",0.0
3.354322754035105e+18,"Leí un artículo que me pareció demasiado interesante sobre prácticas que popularmente creemos que le ayudan a nuestros estudiantes, pero no están respaldadas por investigaciones. Tengo que confesarles que no hice la tarea de asegurarme que efectivamente no haya ninguna investigación que avale lo contrario (si la encuentran me la comparten).

Pero los argumentos me parece que tienen sentido. Lo iré compartiendo en varias publicaciones porque no me cabe todo en una…

¿Qu�é opinan de esta primera? Les leo pues me encanta escuchar sus comentarios sobre estos temas polémicos.

Les dejo el artículo principal pues no me caben todos en la descripción. Los demás pueden encontrarlos allí mismo. 

https://www.edutopia.org/article/education-myths-not-backed-by-research?utm_source=Instagram&utm_medium=Social&utm_campaign=Spring+24&utm_id=Spring24&utm_term=education+myths&utm_content=research",2024-04-25 23:07:34,Sidecar,0,,-1,0,0,0,0.0,109,"['Leí', 'artículo', 'pareció', 'demasiado', 'interesante', 'prácticas', 'popularmente', 'creemos', 'ayudan', 'estudiantes', ',', 'respaldadas', 'investigaciones', '.', 'Tengo', 'confesarles', 'hice', 'tarea', 'asegurarme', 'efectivamente', 'ninguna', 'investigación', 'avale', 'contrario', '(', 'si', 'encuentran', 'comparten', ')', '.', 'Pero', 'argumentos', 'parece', '.', 'Lo', 'iré', 'compartiendo', 'varias', 'publicaciones', 'cabe', '…', '¿', 'Qu', '�', 'é', 'opinan', 'primera', '?', 'Les', 'leo', 'pues', 'encanta', 'escuchar', 'comentarios', 'temas', 'polémicos', '.', 'Les', 'dejo', 'artículo', 'principal', 'pues', 'caben', 'descripción', '.', 'Los', 'demás', 'pueden', 'encontrarlos', 'allí', 'mismo', '.', 'https://www.edutopia.org/article/education-myths-not-backed-by-research?utm_source=Instagram&utm_medium=Social&utm_campaign=Spring+24&utm_id=Spring24&utm_term=education+myths&utm_content=research']",0.0
3.353595163783389e+18,"En el colegio estamos estamos tomando un curso de disciplina positiva y maneja de las emociones enfocado en el aula de clase. 

Nos compartieron una herramienta que me pareció muy buena y que quiero compartir con ustedes con algunas modificaciones que le hice.

Cómo lo aprendimos en el curso en las hojas del árbol se pegan los efectos que está teniendo este problema y las soluciones son más una reflexión a título personal.

Realicé este cambio porque mi experiencia me ha mostrado que cuando analizo un problema con mis estudiantes y son ello/as los que proponen las soluciones, es un 90% más efectivo que cuando yo les digo qué hacer.

Ello/as lo analizan desde su realidad y proponen ideas desde su realidad, que tienen sentido para ello/as y que pueden vivir.

Y la verdad es que el 10% que no funciona vuelvo y lo analizo con ello/as y vuelven a proponer soluciones que esta vez sí funcionan. 

Empoderar a nuestro/as estudiantes de todo lo que pasa en el aula es la mejor herramienta y estrategia que podemos tener independientemente del enfoque de manejo de grupo que utilicemos.",2024-04-24 23:01:58,Sidecar,0,Hola. Busco un taller de emociones para adolescentes en Mendoza!!!,556,8,0,0,0.0,187,"['En', 'colegio', 'tomando', 'curso', 'disciplina', 'positiva', 'maneja', 'emociones', 'enfocado', 'aula', 'clase', '.', 'Nos', 'compartieron', 'herramienta', 'pareció', 'buena', 'quiero', 'compartir', 'ustedes', 'modificaciones', 'hice', '.', 'Cómo', 'aprendimos', 'curso', 'hojas', 'árbol', 'pegan', 'efectos', 'problema', 'soluciones', 'reflexión', 'título', 'personal', '.', 'Realicé', 'cambio', 'experiencia', 'mostrado', 'analizo', 'problema', 'estudiantes', 'ello', '/', 'as', 'proponen', 'soluciones', ',', '90', '%', 'efectivo', 'digo', 'hacer', '.', 'Ello', '/', 'as', 'analizan', 'realidad', 'proponen', 'ideas', 'realidad', ',', 'ello', '/', 'as', 'pueden', 'vivir', '.', 'Y', 'verdad', '10', '%', 'funciona', 'vuelvo', 'analizo', 'ello', '/', 'as', 'vuelven', 'proponer', 'soluciones', 'vez', 'funcionan', '.', 'Empoderar', '/', 'as', 'estudiantes', 'pasa', 'aula', 'mejor', 'herramienta', 'estrategia', 'podemos', 'tener', 'independientemente', 'enfoque', 'manejo', 'grupo', 'utilicemos', '.']",0.0
3.352986356043372e+18,"23 de abril  día del libro  

Mi abuelita tenía una gran colección de libros. Me regalaba algunos y mi mamá me los leía por las noches. Mis tíos y tías hablaban constantemente de los libros que le llegaban cada mes a mi abuelita y se los turnaban para leerlos. 

Esa biblioteca inmensa que tenía en la sala de su casa era mi fascinación. Me encanta entrar y ver los libros y los quería leer todos. 

Y esa fascinación nunca se me quitó. A todas partes donde voy y veo bibliotecas quiero tomarles una foto, un video, tomar un libro, ojearlo, llevármelo. 

Dejo aquí un pequeño homenaje de muchas bibliotecas alrededor del mundo que me han fascinado, y momentos que me han hecho muy feliz acompañada de un libro ♥️♥️♥️

Por muchos más libros en mi vida y en la vida de todo/as",2024-04-24 02:52:23,Sidecar,0,,57,4,0,0,0.0,142,"['23', 'abril', 'día', 'libro', 'Mi', 'abuelita', 'gran', 'colección', 'libros', '.', 'Me', 'regalaba', 'mamá', 'leía', 'noches', '.', 'Mis', 'tíos', 'tías', 'hablaban', 'constantemente', 'libros', 'llegaban', 'cada', 'mes', 'abuelita', 'turnaban', 'leerlos', '.', 'Esa', 'biblioteca', 'inmensa', 'sala', 'casa', 'fascinación', '.', 'Me', 'encanta', 'entrar', 'ver', 'libros', 'quería', 'leer', '.', 'Y', 'fascinación', 'nunca', 'quitó', '.', 'A', 'todas', 'partes', 'voy', 'veo', 'bibliotecas', 'quiero', 'tomarles', 'foto', ',', 'video', ',', 'tomar', 'libro', ',', 'ojearlo', ',', 'llevármelo', '.', 'Dejo', 'aquí', 'pequeño', 'homenaje', 'muchas', 'bibliotecas', 'alrededor', 'mundo', 'fascinado', ',', 'momentos', 'hecho', 'feliz', 'acompañada', 'libro', '♥', '️', '♥', '️', '♥', '️', 'Por', 'libros', 'vida', 'vida', '/', 'as']",0.0
3.347776121193543e+18,"Una serie de mis recordatorios favoritos. Esos que en algún momento me robaron la paz y me los tenía que repetir en varias ocasiones para seguir amando mi profesión y que ahora hacen parte de mí y me permiten disfrutar lo que hago. 

No dejo de tener problemas y momentos difíciles como todo/as, pero veo la diferencia con la profe que fui hace  algunos años.

¿Cuáles recordatorios son importantes para ti?",2024-04-16 22:20:34,Sidecar,0,,1800,52,0,0,0.0,71,"['Una', 'serie', 'recordatorios', 'favoritos', '.', 'Esos', 'algún', 'momento', 'robaron', 'paz', 'repetir', 'varias', 'ocasiones', 'seguir', 'amando', 'profesión', 'ahora', 'hacen', 'parte', 'permiten', 'disfrutar', 'hago', '.', 'No', 'dejo', 'tener', 'problemas', 'momentos', 'difíciles', '/', 'as', ',', 'veo', 'diferencia', 'profe', 'hace', 'años', '.', '¿', 'Cuáles', 'recordatorios', 'importantes', '?']",0.0
3.33612389350028e+18,Los primeros porque el destino nos juntó y los demás porque compartimos la misma pasión ♥️♥️♥️,2024-03-31 20:38:39,Video,clips,Hermosas mis viajeras,78,4,8247,2274,25.3,16,"['Los', 'primeros', 'destino', 'juntó', 'demás', 'compartimos', 'misma', 'pasión', '♥', '️', '♥', '️', '♥', '️']",0.0
3.3470634619090893e+18,"Pausas activas para activar ‍♀️‍♂️

Estas pausas activas son ideales cuando necesitamos activar, eneegizar, a veces inclusive despertar a nuestro/as estudiantes. 

 Después de almuerzo cuando llegan un poco dormido/as debido al proceso de digestión. 

 Después de realizar una actividad individual por un periodo de tiempo prolongado en la que hayan estado leyendo, escribiendo o resolviendo ejercicios.

 Si tienes varias clases seguidas para indicar el cambio de actividad.

 En general cuando veas que tu clase se está adormeciendo o está baja de energía. 

Estas pausas activas les implican ponerse de pie y realizar movimiento por lo que se activará su sistema. 

Hay muchas formas de implementar este tipo de pausas activas. Hoy te dejo esta página que hasta el momento tiene 53 

Todos son juegos tipo: qué prefieres, 2 verdades y 1 mentira, 4 esquinas y con diferentes temáticas: pascua, San Patricio, verano, películas de Disney y muchos más 

¡Espero que tú y tu clase los disfruten mucho!",2024-04-15 22:45:03,Video,clips,,-1,4,3936,1474,27.733,157,"['Pausas', 'activas', 'activar', ' \u200d♀', '️\u200d♂', '️', 'Estas', 'pausas', 'activas', 'ideales', 'necesitamos', 'activar', ',', 'eneegizar', ',', 'veces', 'inclusive', 'despertar', '/', 'as', 'estudiantes', '.', 'Después', 'almuerzo', 'llegan', 'dormido', '/', 'as', 'debido', 'proceso', 'digestión', '.', 'Después', 'realizar', 'actividad', 'individual', 'periodo', 'tiempo', 'prolongado', 'leyendo', ',', 'escribiendo', 'resolviendo', 'ejercicios', '.', 'Si', 'varias', 'clases', 'seguidas', 'indicar', 'cambio', 'actividad', '.', 'En', 'general', 'veas', 'clase', 'adormeciendo', 'baja', 'energía', '.', 'Estas', 'pausas', 'activas', 'implican', 'ponerse', 'pie', 'realizar', 'movimiento', 'activará', 'sistema', '.', 'Hay', 'muchas', 'formas', 'implementar', 'tipo', 'pausas', 'activas', '.', 'Hoy', 'dejo', 'página', 'momento', '53', 'Todos', 'juegos', 'tipo', ':', 'prefieres', ',', '2', 'verdades', '1', 'mentira', ',', '4', 'esquinas', 'diferentes', 'temáticas', ':', 'pascua', ',', 'San', 'Patricio', ',', 'verano', ',', 'películas', 'Disney', '¡', 'Espero', 'clase', 'disfruten', '!']",0.031250000000000014
3.3434610300462986e+18,"Te comparto esta dinámica pensada originalmente para trabajarla como una actividad de dirección de grupo, conocimiento de los estudiantes, conexión… pero en la última foto te digo cómo usarla en tus materias",2024-04-10 23:27:15,Sidecar,0,,57,0,0,0,0.0,32,"['Te', 'comparto', 'dinámica', 'pensada', 'originalmente', 'trabajarla', 'actividad', 'dirección', 'grupo', ',', 'conocimiento', 'estudiantes', ',', 'conexión', '…', 'última', 'foto', 'digo', 'cómo', 'usarla', 'materias']",0.0
3.34488715196724e+18,"Escribir poesía es un reto para nuestro/as estudiantes (y la verdad a veces también para nosotros )

Te comparto esta actividad súper fácil y divertida para que tus estudiantes escriban su primer poema:

1. Toma hojas de un libro viejo, periódico o revista y dal una a cada estudiantes. 
2. Pídeles que encierren en un círculo las palabras que les llamen la atención, que les parezcan lindas, inspiradoras. No deben pensarlo mucho. 
3. Una vez que las tengan, colorean el resto de la página de forma que solo queden estas palabras. 
4. Las escriben en el cuaderno en el orden que las encontraron y tal cual como están escritas.
5. Editan agregando palabras, quitando palabras, cambiando el orden, modificando conjugaciones, cantidad o lo que necesiten.
6. Le ponen un título.
7. Lo pasan a su diario de poesía.

¡Y listo! Tienen su primer poema ♥️♥️♥️

¿Qué te parece esta actividad?",2024-04-12 22:48:50,Video,clips,amooooooo! excelente actividad! thanks for sharing,-1,2,3018,858,18.033,150,"['Escribir', 'poesía', 'reto', '/', 'as', 'estudiantes', '(', 'verdad', 'veces', ')', 'Te', 'comparto', 'actividad', 'súper', 'fácil', 'divertida', 'estudiantes', 'escriban', 'primer', 'poema', ':', '1', '.', 'Toma', 'hojas', 'libro', 'viejo', ',', 'periódico', 'revista', 'dal', 'cada', 'estudiantes', '.', '2', '.', 'Pídeles', 'encierren', 'círculo', 'palabras', 'llamen', 'atención', ',', 'parezcan', 'lindas', ',', 'inspiradoras', '.', 'No', 'deben', 'pensarlo', '.', '3', '.', 'Una', 'vez', ',', 'colorean', 'resto', 'página', 'forma', 'solo', 'queden', 'palabras', '.', '4', '.', 'Las', 'escriben', 'cuaderno', 'orden', 'encontraron', 'tal', 'escritas', '.', '5', '.', 'Editan', 'agregando', 'palabras', ',', 'quitando', 'palabras', ',', 'cambiando', 'orden', ',', 'modificando', 'conjugaciones', ',', 'cantidad', 'necesiten', '.', '6', '.', 'Le', 'ponen', 'título', '.', '7', '.', 'Lo', 'pasan', 'diario', 'poesía', '.', '¡', 'Y', 'listo', '!', 'Tienen', 'primer', 'poema', '♥', '️', '♥', '️', '♥', '️', '¿', 'Qué', 'parece', 'actividad', '?']",0.0
3.3427046539085926e+18,"Este último periodo del año estamos trabajando poesía 

Es un tema que es difícil y puede llegar a ser muy complicado para lo/as estudiantes. 

Realizando la planeación se me ocurrió esta idea que tengo que confesarles ha resultado genial pues mis estudiantes han estado súper motivadas para realizar cada una de las actividades: un diario de poesía 

En este primer video te comparto cómo lo hice y su objetivo y seguiré compartiéndote las actividades que realicemos en el diario 

1. Tomé una hoja de block pinares y la doblé cuatro veces a la mitad para obtener 16 páginas. 

2. Con una cartulina de colores hice la portada.

3. Ensemblé las hojas y las grapé.

4. Le entregué a cada estudiantes su diario para que lo decorara: iba a hacerlo solo por unos 15 minutos pero estaban tan inspiradas y felices que decidí dejarlas el resto de la clase. 

En total hice 75 diarios (los de mi salón y los de las de mis compañeras ya que yo soy la encargada del área de inglés en mi grado). Sé que parece mucho trabajo, pero siendo sistemática me demoré cuatro - cinco horas en terminar todos los diarios. 

Si tus estudiantes son más grandes, puedes armar los diarios con ello/as.

Iremos trabajando los diferentes subtemas en el cuaderno y con otras estrategias y en cada uno de ellos, ellas deben producir un escrito. El resultado final lo pasan al diario de poesía. 

¿Quieres que te comparta cada una de las poesías que vamos a trabajar?",2024-04-09 22:35:42,Video,clips,"Siiii, sería genial❤️",-1,4,1976,461,4.666,253,"['Este', 'último', 'periodo', 'año', 'trabajando', 'poesía', 'Es', 'tema', 'difícil', 'puede', 'llegar', 'ser', 'complicado', '/', 'as', 'estudiantes', '.', 'Realizando', 'planeación', 'ocurrió', 'idea', 'confesarles', 'resultado', 'genial', 'pues', 'estudiantes', 'súper', 'motivadas', 'realizar', 'cada', 'actividades', ':', 'diario', 'poesía', 'En', 'primer', 'video', 'comparto', 'cómo', 'hice', 'objetivo', 'seguiré', 'compartiéndote', 'actividades', 'realicemos', 'diario', '1', '.', 'Tomé', 'hoja', 'block', 'pinares', 'doblé', 'cuatro', 'veces', 'mitad', 'obtener', '16', 'páginas', '.', '2', '.', 'Con', 'cartulina', 'colores', 'hice', 'portada', '.', '3', '.', 'Ensemblé', 'hojas', 'grapé', '.', '4', '.', 'Le', 'entregué', 'cada', 'estudiantes', 'diario', 'decorara', ':', 'iba', 'hacerlo', 'solo', '15', 'minutos', 'tan', 'inspiradas', 'felices', 'decidí', 'dejarlas', 'resto', 'clase', '.', 'En', 'total', 'hice', '75', 'diarios', '(', 'salón', 'compañeras', 'encargada', 'área', 'inglés', 'grado', ')', '.', 'Sé', 'parece', 'trabajo', ',', 'siendo', 'sistemática', 'demoré', 'cuatro', '-', 'cinco', 'horas', 'terminar', 'diarios', '.', 'Si', 'estudiantes', 'grandes', ',', 'puedes', 'armar', 'diarios', 'ello', '/', 'as', '.', 'Iremos', 'trabajando', 'diferentes', 'subtemas', 'cuaderno', 'estrategias', 'cada', ',', 'deben', 'producir', 'escrito', '.', 'El', 'resultado', 'final', 'pasan', 'diario', 'poesía', '.', '¿', 'Quieres', 'comparta', 'cada', 'poesías', 'vamos', 'trabajar', '?']",0.0
3.328925923616825e+18,"Sé que nuestra mente solo está pensando en las vacaciones y no queremos por ahora ponernos a pensar en lo que vamos a hacer cuando lleguemos 

Pero precisamente por eso quiero compartirte estas ideas que puedes incluir fácilmente en tu planeación para que te vayas tranquilo/a a descansar y dejes algunas horas de clase listas desde ya.

Además de que es una gran ayuda para ti, son unos espacios súper necesarios para tener con nuestro/as estudiantes, porque aunque sea unos pocos días, ello/as se desconectan y un comienzo lento, en el que poco a poco recordemos y retomemos todo lo que estamos haciendo, les ayuda a volver a coger el ritmo del trabajo. 

¡Espero que te ayuden! ¿Añadirías alguna otra actividad que te parezca fundamental?",2024-03-21 22:08:36,Sidecar,0,,175,0,0,0,0.0,125,"['Sé', 'mente', 'solo', 'pensando', 'vacaciones', 'queremos', 'ahora', 'ponernos', 'pensar', 'vamos', 'hacer', 'lleguemos', 'Pero', 'precisamente', 'quiero', 'compartirte', 'ideas', 'puedes', 'incluir', 'fácilmente', 'planeación', 'vayas', 'tranquilo', '/', 'descansar', 'dejes', 'horas', 'clase', 'listas', '.', 'Además', 'gran', 'ayuda', ',', 'espacios', 'súper', 'necesarios', 'tener', '/', 'as', 'estudiantes', ',', 'aunque', 'pocos', 'días', ',', 'ello', '/', 'as', 'desconectan', 'comienzo', 'lento', ',', 'recordemos', 'retomemos', 'haciendo', ',', 'ayuda', 'volver', 'coger', 'ritmo', 'trabajo', '.', '¡', 'Espero', 'ayuden', '!', '¿', 'Añadirías', 'alguna', 'actividad', 'parezca', 'fundamental', '?']",0.0
3.3485440177840707e+18,"Quizá te llame la atención que diga sonido + instrucción pues se supone que todos estos llamados al silencio es para poderle dar una instrucción a nuestro/as estudiantes. 

Te cuento por qué lo específico. Me he dado cuenta que mucho/as profes se quedan en el llamado al silencio por mucho tiempo.

Sea que suenen una campana, digan el inicio de una frase para que los estudiantes la terminen u otras… se quedan por mucho tiempo realizando esta acción hasta que no haya ni un solo sonido en el aula. Y se pierde el elemento “sorpresa” de este llamado.

La experiencia me ha mostrado que en el momento en que sueno la campana, por ejemplo, una gran cantidad de estudiantes guardan silencio y me miran. Algunos aún continúan en la actividad. 

Si me quedo insistiendo en la campana, lo/as primeros que miraron perderán el interés pues no dije nada… rápidamente se puede pensar que soñé la campana ara nada.

Si pronto comienzo a dar la instrucción, lo/s que aún estaban hablando guardan silencio y perdí la atención de los primeros 

¡Es uno de mis favoritos porque es muy fácil y rápido de implementar!",2024-04-17 23:52:09,Video,clips,,369,0,20141,6842,7.6,192,"['Quizá', 'llame', 'atención', 'diga', 'sonido', '+', 'instrucción', 'pues', 'supone', 'llamados', 'silencio', 'poderle', 'dar', 'instrucción', '/', 'as', 'estudiantes', '.', 'Te', 'cuento', 'específico', '.', 'Me', 'dado', 'cuenta', '/', 'as', 'profes', 'quedan', 'llamado', 'silencio', 'tiempo', '.', 'Sea', 'suenen', 'campana', ',', 'digan', 'inicio', 'frase', 'estudiantes', 'terminen', 'u', '…', 'quedan', 'tiempo', 'realizando', 'acción', 'solo', 'sonido', 'aula', '.', 'Y', 'pierde', 'elemento', '“', 'sorpresa', '”', 'llamado', '.', 'La', 'experiencia', 'mostrado', 'momento', 'sueno', 'campana', ',', 'ejemplo', ',', 'gran', 'cantidad', 'estudiantes', 'guardan', 'silencio', 'miran', '.', 'Algunos', 'aún', 'continúan', 'actividad', '.', 'Si', 'quedo', 'insistiendo', 'campana', ',', '/', 'as', 'primeros', 'miraron', 'perderán', 'interés', 'pues', 'dije', '…', 'rápidamente', 'puede', 'pensar', 'soñé', 'campana', 'ara', '.', 'Si', 'pronto', 'comienzo', 'dar', 'instrucción', ',', '/', 's', 'aún', 'hablando', 'guardan', 'silencio', 'perdí', 'atención', 'primeros', '¡', 'Es', 'favoritos', 'fácil', 'rápido', 'implementar', '!']",0.0
3.3410867021138586e+18,"Road Trip República Dominicana . Parte 1.

Para esta Semana Santa planeé ir con una amiga a este país pero no quería quedarme solo en Punta Cana que es lo más conocido, sino explorar un poco el país. 

Así que rentamos un auto y organizamos un ruta para conocer varios lugares recomendados. Nuestro itinerario fue así:

2 noches en Santo Domingo
3 noches en Samaná
3 noches en Punta Cana

Me gusta buscar muchas cosas para hacer, pero si la estoy pasando muy bien en un lugar me quedo allí, pues se trata de conocer, pero también de disfrutar . Así que hay varias que salen en el mapa que finalmente no conocimos.

Conocer Santo Domingo fue muy interesante. Aunque parte de cómo se cuenta la historia a mí me causa conflicto, pues es solo una versión de la historia. Me llama la atención que se diga cosas cómo: esta es la primera calle, el primer hospital, la primera casa de América… pues porque las poblaciones indígenas que habitaron antes de la colonización también tenían sus vías, sus casas y sus hospitales… aunque no hayan sido los que construyeron los españoles al llegar.

Y más me causó conflicto ver una estatua de Cristóbal Colón en el centro de la plaza, con una indígena prácticamente arrodillada a sus pies escribiendo su nombre. Y se le recuerda porque es la primera indígena que aprendió a escribir. Me pareció un triste homenaje tanto a las poblaciones indígenas cómo a las mujeres. 

De todas maneras es un lugar muy interesante y lindo de conocer. 

Fuimos a un taller donde trabajan el Larinar, piedra única de RD y probamos la mamá Juana, bebida típica del país.",2024-04-07 16:49:53,Sidecar,0,,-1,0,0,0,0.0,281,"['Road', 'Trip', 'República', 'Dominicana', '.', 'Parte', '1', '.', 'Para', 'Semana', 'Santa', 'planeé', 'ir', 'amiga', 'país', 'quería', 'quedarme', 'solo', 'Punta', 'Cana', 'conocido', ',', 'sino', 'explorar', 'país', '.', 'Así', 'rentamos', 'auto', 'organizamos', 'ruta', 'conocer', 'varios', 'lugares', 'recomendados', '.', 'Nuestro', 'itinerario', 'así', ':', '2', 'noches', 'Santo', 'Domingo', '3', 'noches', 'Samaná', '3', 'noches', 'Punta', 'Cana', 'Me', 'gusta', 'buscar', 'muchas', 'cosas', 'hacer', ',', 'si', 'pasando', 'bien', 'lugar', 'quedo', 'allí', ',', 'pues', 'trata', 'conocer', ',', 'disfrutar', '.', 'Así', 'varias', 'salen', 'mapa', 'finalmente', 'conocimos', '.', 'Conocer', 'Santo', 'Domingo', 'interesante', '.', 'Aunque', 'parte', 'cómo', 'cuenta', 'historia', 'causa', 'conflicto', ',', 'pues', 'solo', 'versión', 'historia', '.', 'Me', 'llama', 'atención', 'diga', 'cosas', 'cómo', ':', 'primera', 'calle', ',', 'primer', 'hospital', ',', 'primera', 'casa', 'América', '…', 'pues', 'poblaciones', 'indígenas', 'habitaron', 'colonización', 'vías', ',', 'casas', 'hospitales', '…', 'aunque', 'sido', 'construyeron', 'españoles', 'llegar', '.', 'Y', 'causó', 'conflicto', 'ver', 'estatua', 'Cristóbal', 'Colón', 'centro', 'plaza', ',', 'indígena', 'prácticamente', 'arrodillada', 'pies', 'escribiendo', 'nombre', '.', 'Y', 'recuerda', 'primera', 'indígena', 'aprendió', 'escribir', '.', 'Me', 'pareció', 'triste', 'homenaje', 'poblaciones', 'indígenas', 'cómo', 'mujeres', '.', 'De', 'todas', 'maneras', 'lugar', 'interesante', 'lindo', 'conocer', '.', 'Fuimos', 'taller', 'trabajan', 'Larinar', ',', 'piedra', 'única', 'RD', 'probamos', 'mamá', 'Juana', ',', 'bebida', 'típica', 'país', '.']",0.0
3.3398216760612086e+18,"Regalo cerrado  Activa la campanita para que no te pierdas ninguno ️️️

Este globo lo compartí el año pasado y mucho/as de ustedes me lo pidieron 

Vuelvo a compartirlo por aquí, pues estaba realizando la planeación de este último periodo y lo utilizaré como cierre del libro que estamos leyendo A long walk to water. 

Aunque en el video lo use para cerrar nuestra unidad de literatura y lo utilizaré de manera similar este años realmente puedes utilizarlo para el contenido que quieras. 

Es una actividad muy creativa y genial que tus estudiantes disfrutarán mucho. Si además debes hacer una presentación, cuelga estos globos del techo y se verá hermoso 

Si deseas este regalito, déjame saber en los comentarios y pronto lo recibirás en tu bandeja de mensajes ♥️♥️♥️

Si sabes de algún/a profe que pueda utilizarlo, no te olvides de compartirle la publicación para que también pueda dejar su comentario ️️️",2024-04-05 23:00:25,Video,clips,,543,265,13198,5725,41.12,152,"['Regalo', 'cerrado', 'Activa', 'campanita', 'pierdas', 'ninguno', '️️️', 'Este', 'globo', 'compartí', 'año', 'pasado', '/', 'as', 'ustedes', 'pidieron', 'Vuelvo', 'compartirlo', 'aquí', ',', 'pues', 'realizando', 'planeación', 'último', 'periodo', 'utilizaré', 'cierre', 'libro', 'leyendo', 'A', 'long', 'walk', 'to', 'water', '.', 'Aunque', 'video', 'use', 'cerrar', 'unidad', 'literatura', 'utilizaré', 'manera', 'similar', 'años', 'realmente', 'puedes', 'utilizarlo', 'contenido', 'quieras', '.', 'Es', 'actividad', 'creativa', 'genial', 'estudiantes', 'disfrutarán', '.', 'Si', 'además', 'debes', 'hacer', 'presentación', ',', 'cuelga', 'globos', 'techo', 'verá', 'hermoso', 'Si', 'deseas', 'regalito', ',', 'déjame', 'saber', 'comentarios', 'pronto', 'recibirás', 'bandeja', 'mensajes', '♥', '️', '♥', '️', '♥', '️', 'Si', 'sabes', 'algún', '/', 'profe', 'pueda', 'utilizarlo', ',', 'olvides', 'compartirle', 'publicación', 'pueda', 'dejar', 'comentario', '️️️']",-0.025
3.346406843926944e+18,"Leí un artículo muy interesante sobre la influencia de lo/as amigo/as en el rendimiento académico y me gustaría compartirles algunas notas personales y preguntarles su opinión 

Aclaro que esta no es mi opinión, sino las notas del artículo. En mi caso, creo que es importante mezclar las dos cosas. Dejarles escoger en algunas situaciones y asignar equipos en otras ya que es importante que también aprendan a trabajar con personas que no son sus amigo/as pues en la vida real nos sucede así y también para ayudar a lo/as que tienen más dificultades en la socialización. 

Creo que lo importante será ver en qué situaciones es mejor dejarles escoger o asignar los equipos. 

Les leo 

 https://www.tes.com/magazine/teaching-learning/general/how-student-friendships-influence-classroom-behaviour?utm_campaign=1681936_202400411%20Teaching%20Essentials%20%2B%20partner&utm_medium=email&utm_source=dotdigital&utm_content=1681936_202400411%20Teaching%20Essentials%20%2B%20partner&dm_i=5NNY,101SG,4L4Z4W,4IHE7,1",2024-04-15 01:00:04,Sidecar,0,@inarrumen_ así es. Es también uno de los objetivos que debemos tener,672,21,0,0,0.0,116,"['Leí', 'artículo', 'interesante', 'influencia', '/', 'as', 'amigo', '/', 'as', 'rendimiento', 'académico', 'gustaría', 'compartirles', 'notas', 'personales', 'preguntarles', 'opinión', 'Aclaro', 'opinión', ',', 'sino', 'notas', 'artículo', '.', 'En', 'caso', ',', 'creo', 'importante', 'mezclar', 'dos', 'cosas', '.', 'Dejarles', 'escoger', 'situaciones', 'asignar', 'equipos', 'importante', 'aprendan', 'trabajar', 'personas', 'amigo', '/', 'as', 'pues', 'vida', 'real', 'sucede', 'así', 'ayudar', '/', 'as', 'dificultades', 'socialización', '.', 'Creo', 'importante', 'ver', 'situaciones', 'mejor', 'dejarles', 'escoger', 'asignar', 'equipos', '.', 'Les', 'leo', 'https://www.tes.com/magazine/teaching-learning/general/how-student-friendships-influence-classroom-behaviour?utm_campaign=1681936_202400411%20Teaching%20Essentials%20%2B%20partner&utm_medium=email&utm_source=dotdigital&utm_content=1681936_202400411%20Teaching%20Essentials%20%2B%20partner&dm_i=5NNY,101SG,4L4Z4W,4IHE7,1']",0.2
