id,caption,timestamp,ownerUsername,locationName,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28,Sentiment_Score,total_seguidores,total_interac,tasa_interac,seguidoresCount_estimado,Interaccion_por_videoduracion,num_hashtags,interaction_per_hashtag,type_Image,type_Sidecar,type_Video
3.232479437878932e+18,"¡Este mes en la membresía! 

El objetivo de este mes es definir la identidad y la marca de nuestro emprendimiento para que en diciembre podamos abrir todas nuestras tiendas 

Así comenzaremos el Año Nuevo marcándonos las metas y objetivos para este próximo año y trabajaremos para volverlos realidad 

Si aún no te has unido, recuerda que tienes una prueba de 7 días gratis. 

El enlace está en mi biografía ♥️♥️♥️",2023-11-09 20:26:39,atravelerteacher,Mt Somers,Sidecar,0,,23,2,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,25,0.07042253521126761,23.03239516911322,0.07042253521126761,0,0.07042253521126761,0.0,1.0,0.0
3.2267662065097165e+18,"Consejo 1. Modelar.

A pesar de que damos las instrucciones en negrita y subrayadas, que las leemos al frente de la clase y las explicamos con otras palabras, a todos nos pasa que tan pronto les decimos que comiencen a trabajar, 10 manos se levantan con preguntas e inquietudes. 

Modelarle el trabajo a los estudiantes de lo que tienen que hacer es de gran ayuda. Desde el inicio del año tengo un cuaderno que utilizo y en el que voy realizando lo que le voy a pedir a los estudiantes que realicen. 

En Estados Unidos tenía una cámara que filmaba lo que iba haciendo y lo proyectaba en el televisor. Cuando no he tenido esta cámara, simplemente me paro al frente lo voy haciendo y en cada paso levanto el cuaderno, la ficha o lo que sea que esté utilizando y le muestro a los estudiantes.

Las primeras clases voy paso a paso. En otras clases, si vamos a utilizar actividades o formatos similares puedo hacer varios pasos a la vez porque los estudiantes ya están familiarizados con ellos.",2023-11-01 23:15:46,atravelerteacher,0,Video,clips,"❤️❤️❤️ Gracias Profe, pero bueno, ya quisiera yo tener 10 manos levantadas para preguntar, tenemos 2 meses juntos mis niños y yo y aun ellos NO logran levantar sus manos para poder hablar, hablan sin control  la verdad si es cansado tratar cada día de que respeten la regla ""Levanta tu mano para poder hablar""",185,5,9688,3138,9.833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,190,0.5352112676056338,175.04620328526048,0.0494056371832026,0,0.5352112676056338,0.0,0.0,1.0
3.219880610529495e+18,"¿Te animarías a hacer el reto? No veo la hora de ver todos los videos de ustedes mis querido/as profes diciendo todos los nombres y adjetivos de sus estudiantes ♥️♥️♥️

El paso a paso de esta actividad, lo encuentras en la publicación anterior  

Una actividad excelente para comenzar la semana, para tu reunión de la mañana, y por supuesto para practicar el vocabulario si eres profe de lenguaje o de un segundo idioma ♥️♥️♥️

#atravelerteacher #otraeducacionesposible #disciplinapositiva #iteach #yoenseño #docente #educacion #teachersfollowteachers #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher",2023-10-23 11:15:32,atravelerteacher,"Dunedin, New Zealand",Video,clips,,108,0,5507,2458,28.0,atravelerteacher,otraeducacionesposible,disciplinapositiva,iteach,yoenseño,docente,educacion,teachersfollowteachers,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,108,0.30422535211267604,99.49994713056911,0.010490529383195725,18,0.016011860637509267,0.0,0.0,1.0
3.2260175271638794e+18,"¿Quién disfruta creando materiales tanto como yo? Quiero ver muchos ♥️

Y si no, ¿qué dificultades tienes? Estoy aquí para ayudarte a disfrutarlo, así que déjame saber en los comentarios",2023-10-31 22:29:17,atravelerteacher,0,Video,clips,Me enseñarías el uso de esos programas gracias,104,12,4136,1386,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,116,0.3267605633802817,106.87031358468533,0.011670020120724347,0,0.3267605633802817,0.0,0.0,1.0
3.2227926041106504e+18,"Desde que tuve que comenzar a tomar decisiones importantes en mi vida en las que se me presentaban dos caminos, me torturé hasta el agotamiento extremo, hasta el grado de no poder comer ni dormir, de sentir una angustia extrema, en el momento de tener que elegir. 

Mi preocupación perpetua siempre era, ¿cuál es la decisión “buena”? Y esta pregunta parecía envolverse en un con cuál decisión seré feliz como si una de las decisiones me fuera a llevar a una tristeza y sin sentido por el resto de mi vida.

En estos últimos años en medio de una de las angustias más grandes, comprendí que a veces no hay decisiones buenas y decisiones malas. A veces solo hay caminos. Y cada uno traerá sus cosas buenas y que te llenaran de satisfacción y retos, dificultades y renuncias. 

El día que comprendí esto en vez de debatirme por días, noches, semanas sobre cuál era la decisión “buena” y cuál la “mala”, comencé a evaluar felicidades y dificultades, a ver con cuáles podía vivir y con cuáles no. 

Y el saber que sí, que podría haber tomado la otra decisión y que esa también me hubiera traído felicidad en muchos sentidos, pero que yo no quería las dificultades y retos que venían con esa felicidad, me ha traído mucha paz.

En estos días de viaje en solitario he reflexionado mucho sobre la vida y este ha sido un pensamiento muy recurrente y por eso quise compartirlo por aquí. No muy relacionado con educación, pero bueno, esta es la vida de una profe y en la vida de profes como en todas las vidas hay de todo. 

Así que lo comparto quizá porque alguno o alguna de ustedes se encuentra en una gran disyuntiva y quizá lo que a mí me ha ayudado, también pueda traerles luz. 

♥️♥️♥️",2023-10-27 11:40:00,atravelerteacher,0,Video,clips,❤️,63,5,2358,670,6.266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,68,0.19154929577464788,62.648114859987956,0.02636241340141039,0,0.19154929577464788,0.0,0.0,1.0
3.222772430422889e+18,"Creo que no hay mucho más que añadir a esta frase, pero si cuestionarnos un poco sobre lo que hacemos para despertar ese deseo en lo/as estudiantes de aprender.",2023-10-27 11:00:00,atravelerteacher,0,Image,0,Totalmente de acuerdo,243,5,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,248,0.6985915492957746,228.48136007760314,0.6985915492957746,0,0.6985915492957746,1.0,0.0,0.0
3.2267921828746286e+18,"Un recordatorio POCO POPULAR…

Desafortunadamente las instituciones educativas en la actualidad nos exigen mucho trabajo. No es solamente conocer a nuestros estudiantes, entablar una conexión con ellos, ayudarlos a crecer. Y por supuesto, preparar nuestras clases y darlas. 

Que es lo que debería ser nuestro trabajo. 

Además de esto se suma otro montón de papelería, cursos, desarrollo profesional, reuniones, trabajo con padres de familia… y seguramente estoy dejando muchísimas más por fuera. 

Lo ideal sería que de acuerdo a lo que se nos pide se nos diera el tiempo de trabajo. Desafortunadamente no es así. 

Así que somos nosotro/as los que debemos poner el límite.

Experiencia personal. En uno de los colegios en los que trabajé me di cuenta que entre mejor era con mi trabajo y más cosas hacía, más me pedían. 

Yo terminé teniendo 33 horas de clase de las 40 que estábamos en el colegio, mientras docentes que se sabía que eran irresponsables sólo tenían 18.

El alto lo tenía que poner yo. Y desafortunadamente en este caso me llevó a irme de la institución. 

No fue lo primero y no fue inmediato. Hablé con mis jefes exponiendo mi situación y pidiendo un cambio que no se dio. 

Así que tomé la decisión de irme. No me malinterpreten pues no soy rica y no podía simplemente renunciar. Pero ese día empecé a buscar nuevas opciones. Se demoró un poco en llegar, pero llegó.

No quiero con esto decir que les invito a todos a renunciar… para nada. Mi invitación es a saber poner límites. Pero si llegan a ese extremo, también es una opción válida. 

#atravelerteacher #métododeestudios #iteach #yoenseño #teachersfollowteachers #iteachespanish #yoenseñoespañol #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #5thgradeteacher #quintodeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher #dualimmersion",2023-11-02 00:07:05,atravelerteacher,"Queenstown, New Zealand",Image,0,❤️❤️❤️,139,4,0,0,0.0,atravelerteacher,métododeestudios,iteach,yoenseño,teachersfollowteachers,iteachespanish,yoenseñoespañol,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,5thgradeteacher,quintodeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,dualimmersion,-,-,-,-,-,-,-,-,-,3.127561907724547,35500,143,0.40281690140845067,131.74530036732762,0.40281690140845067,20,0.019181757209926223,1.0,0.0,0.0
3.225604820249844e+18,"El taller será el sábado 4 de noviembre de 2:00 – 4:00 pm hora Colombia . A continuación te comparto los horarios en los diferentes países. De todas maneras te recomiendo verificar para evitar confusiones:

1:00 pm México , Costa Rica , Guatemala , Honduras , Nicaragua 
2:00 pm Panamá , Perú , Ecuador 
3:00 pm Estados Unidos (este) , Venezuela , Uruguay , Paraguay 
4:00 pm Chile , Argentina 

El sistema cobra el dólares estadounidenses . La conversión es una aproximación, ya que es sistema la hará con el valor del día que realices el pago. De todas maneras, espero que estas aproximaciones puedan servirte.

$10 dólares estadounidenses 
$45.000 pesos colombianos 
$3.55 pesos argentinos 
$9.300 pesos chilenos 
$182 pesos mexicanos 
$392 pesos uruguayos 
$39 soles 
$74.000 guaraníes 
$9.46 euros 

Copia este enlace desde tu computador para ver toda la info y las opciones de pago. ¡También te lo dejo en mis historias!

https://atravelerteacher.com/canva/",2023-10-31 08:48:00,atravelerteacher,0,Sidecar,0,,82,0,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,82,0.23098591549295774,75.54625615469136,0.23098591549295774,0,0.23098591549295774,0.0,1.0,0.0
3.226866113950617e+18,"♥️♥️♥️ Aquí les dejo mis dos paginas favoritas para buscar imágenes para mis recursos ♥️♥️♥️

Si tienes otras dudas de mis diseños déjame saber 

#atravelerteacher #métododeestudios #iteach #yoenseño #teachersfollowteachers #iteachespanish #yoenseñoespañol #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #5thgradeteacher #quintodeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher #dualimmersion 

PODCAST

♥️ Cambiando el mundo una vida a la vez ♥️

#atravelerteacher #otraeducacionesposible #podcast #iteach #yoenseño #docente #educacion #teachersfollowteachers #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher",2023-11-02 02:36:16,atravelerteacher,"Queenstown, New Zealand",Video,clips,Muchísimas gracias por compartir y sobre todo tan detalladamente,127,3,3644,1397,31.533,atravelerteacher,métododeestudios,iteach,yoenseño,teachersfollowteachers,iteachespanish,yoenseñoespañol,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,5thgradeteacher,quintodeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,dualimmersion,otraeducacionesposible,podcast,docente,educacion,-,-,-,-,-,-0.13781317659401643,35500,130,0.36619718309859156,119.76845487938874,0.011256176285574387,24,0.014647887323943662,0.0,0.0,1.0
3.2205983191266934e+18,"Pareciera que con el pasar de los años nos las tuviéramos que saber todas. Pero la realidad es que a veces no sabemos qué hacer. O probamos lo que siempre hemos hecho y no funciona. O nos enfrentamos a realidades que a pesar de nuestros muchos años de experiencia son desconocidas para nosotro/as.

Y me atrevería a decir, porque me ha pasado, que a veces creo saber lo que estoy haciendo pero obteniendo malos resultados y se lo he comentado a un colega, casi como solo quejándome de la situación pues estoy convencida de que tengo la razón y estoy haciendo todo lo que puedo, y me ha dicho algo completamente enriquecedor para mí. 

No tengamos miedo de acercarnos a pedir otros puntos de vista. 

Dejemos de lado un poco esa autosuficiencia que a veces rodea nuestra profesión o ese sentirnos menos si no lo sabemos todo, que también parece ser un ambiente instaurado en este gremio. 

Hablemos, preguntemos, pidamos puntos de vista, enriquezcamos a nuestros colegas. Estemos ahí para tendernos y para tender una mano.",2023-10-24 11:00:00,atravelerteacher,"Dunedin, New Zealand",Image,0,Que buena frase ❤️,166,2,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,168,0.4732394366197183,154.77769553644083,0.4732394366197183,0,0.4732394366197183,1.0,0.0,0.0
3.220960357820801e+18,"¡Mi primera semana en Nueva Zelanda! Y ya he podido conocer unos lugares asombrosos 

1. Aoraki la montaña más alta 
2. St. Nathan’s
3. Sets pueblo se llama Springfield… así que por supuesto pusieron una dona y es una parada obligada  
4. Oamarú y su museo Steampunk HQ… el lugar donde aprendí que la basura de algunos es la riqueza de otros 
5. Kura Tāwhiti - Castle Hill lugar donde filmaron Las Crónicas de Narnia - El León, la bruja y el ropero
6. Conociendo los pingüinos azules 
7. Cave Stream
8. Los campos que inundan Nueva Zelanda ya sean de vacas, ovejas o la flor de la que hacen el aceite de canola 
9. Mi súper anfitrión y gracias a él hoy puedo volver este sueño realidad ♥️♥️♥️
10. Methven 

#atravelerteacher #newzealand #nuevazelanda",2023-10-24 23:00:00,atravelerteacher,0,Sidecar,0,Fotaza!,194,22,0,0,0.0,atravelerteacher,newzealand,nuevazelanda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,216,0.6084507042253521,198.99989426113822,0.6084507042253521,3,0.15211267605633802,0.0,1.0,0.0
3.220237083432277e+18,"El taller será el sábado 27 de octubre de 2:00 – 4:00 pm hora Colombia . A continuación te comparto los horarios en los diferentes países. De todas maneras te recomiendo verificar para evitar confusiones:

1:00 pm México , Costa Rica , Guatemala , Honduras , Nicaragua  
2:00 pm Panamá , Perú , Ecuador 
3:00 pm Estados Unidos (este) , Venezuela , Uruguay , Paraguay 
4:00 pm Chile , Argentina 

El sistema cobra el dólares estadounidenses . La conversión es una aproximación, ya que es sistema la hará con el valor del día que realices el pago. De todas maneras, espero que estas aproximaciones puedan servirte.
 
$10 dólares estadounidenses 
$45.000 pesos colombianos 
$3.55 pesos argentinos 
$9.300 pesos chilenos 
$182 pesos mexicanos 
$392 pesos uruguayos 
$39 soles 
$74.000 guaraníes 
$9.46 euros 

Copia este enlace desde tu computador para ver toda la info y las opciones de pago. ¡También te lo dejo en mis historias!

https://atravelerteacher.com/elementor-5188/",2023-10-23 23:03:16,atravelerteacher,"Dunedin, New Zealand",Sidecar,0,Hola el link no funciona,140,12,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,152,0.428169014084507,140.03696262820839,0.428169014084507,0,0.428169014084507,0.0,1.0,0.0
3.2173359036222874e+18,"En el libro que estoy leyendo En clase si se juega, el autor recoge un decálogo del juego realizado por Barcelona juga y la editorial de juegos de mesa Devir en 2015. 

Puede ser un buen punto de partida para hacernos reflexionar de qué forma podemos llevar el juego al aula y a nuestras vidas docentes y para ser mucho más felices 

 Devir TV, Decálogo del juego,
www.youtube.com/watch?v=hzS-xxdwq6o>

 En clase si se juega, Manu Sánchez Molina",2023-10-19 22:59:09,atravelerteacher,"Kerrytown, New Zealand",Sidecar,0,@nelly.mendez20,41,2,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,43,0.12112676056338029,39.61571969087474,0.12112676056338029,0,0.12112676056338029,0.0,1.0,0.0
3.218309694515194e+18,Me compré unos zapatos nuevos hoy…,2023-10-21 07:15:27,atravelerteacher,0,Video,clips,,160,0,5796,2403,60.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,160,0.4507042253521127,147.4073290823246,0.007292948630293086,0,0.4507042253521127,0.0,0.0,1.0
3.212966063495361e+18,"¿Cómo crees que vamos con esto? Muéstrame pulgar arriba  o pulgar abajo 

 redem.org
 En clase sí se juega, Manu Sánchez Molina",2023-10-13 22:17:03,atravelerteacher,"Auckland, New Zealand",Sidecar,0,,259,29,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,288,0.8112676056338028,265.3331923481843,0.8112676056338028,0,0.8112676056338028,0.0,1.0,0.0
3.2130906145563566e+18,"Y ya está aquí nuestra segunda versión del taller Transforma tus clases con el uso de cuadernos interactivos digitales 

La herramienta más eficaz que he implementado para motivar a los estudiantes en el uso de sus cuadernos tanto para la toma de notas como para el desarrollo de las actividades. 

Además de desarrollar habilidades de pensamiento, competencias para el siglo XXI, y potenciar la independencia y creatividad de los estudiantes.

¡Una herramienta sumamente completa! 

El taller será el sábado 21 de octubre de 2:00 – 4:00 pm hora Colombia . A continuación te comparto los horarios en los diferentes países. De todas maneras te recomiendo verificar para evitar confusiones:

1:00 pm México , Costa Rica , Guatemala , Honduras , Nicaragua  
2:00 pm Panamá , Perú , Ecuador 
3:00 pm Estados Unidos (este) , Venezuela , Uruguay , Paraguay 
4:00 pm Chile , Argentina 

El sistema cobra el dólares estadounidenses . La conversión es una aproximación, ya que el sistema la hará con el valor del día que realices el pago. 

De todas maneras, espero que estas aproximaciones puedan servirte.
 
$10 dólares estadounidenses 
$45.000 pesos colombianos 
$3.55 pesos argentinos 
$9.300 pesos chilenos 
$182 pesos mexicanos 
$392 pesos uruguayos 
$39 soles 
$74.000 guaraníes 
$9.46 euros 

Te dejo toda la información en la página https://atravelerteacher.com/elementor-5160/

¡Y quedó atenta a cualquier duda!

#atravelerteacher #métododeestudios #iteach #yoenseño #teachersfollowteachers #iteachespanish #yoenseñoespañol #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #5thgradeteacher #quintodeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher #dualimmersion",2023-10-14 02:24:31,atravelerteacher,"Auckland, New Zealand",Sidecar,0,Quiero apuntarme ❤️,481,47,0,0,0.0,atravelerteacher,métododeestudios,iteach,yoenseño,teachersfollowteachers,iteachespanish,yoenseñoespañol,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,5thgradeteacher,quintodeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,dualimmersion,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,528,1.304225352112676,486.4441859716712,1.304225352112676,20,0.062105969148222674,0.0,1.0,0.0
3.219151187366717e+18,"Encontré esta frase en internet y fui a corroborarla. Efectivamente esta citada en muchos artículos aunque no pude encontrar la fuente original. 

Pero quiero compartirla. No quiero decir con esto que las decisiones estén al mismo nivel pues casi todas las de los neurocirujanos estarán ligadas a la vida o muerte de una persona a mientras que en nuestro caso no es así. 

Pero la cantidad dice mucho y explica mucho de nuestro agotamiento. 

A finales de los 80 y durante los 90 se realizó un estudio sobre la toma de decisiones de los docentes que reportó que los tomamos alrededor de 1500 decisiones durante una jornada laboral normal. En una jornada de ocho horas, eso significa 3 decisiones por minuto y eso fue antes de la tecnología, el covid y pos covid y muchos otros factores que han aumentado significativamente este número. 

También comparto esto para todas aquellas personas que se acercan y nos dicen: tú que sales a las 3 del trabajo, tú que tienes tres meses de vacaciones, tú que solo juegas con niños… no es gracioso, es ofensivo y muestra un gran desconocimiento de lo que es ser un docente. 

Y como siempre, no puedo terminar esta publicación sin hacer esa invitación que siempre hago a conectar con aquello que nos ayuda a encontrar el equilibrio (de ahí el video con mis amadas montañas).

Profe, tú que tomas 1.500 decisiones al día y llegas agotado o agitada a casa, yo te veo. ♥️♥️♥️

https://www.cambridge.org/elt/blog/2023/05/26/5-tips-for-teachers-to-be-burned-in-and-keep-burnout-away/#:~:text=According%20to%20Dr.,classroom%20on%20a%20regular%20basis.",2023-10-22 11:05:00,atravelerteacher,0,Video,clips,Muy real compañera! Justo acabo de publicar mi primer post con el burn out docente y esta es una que no he mencionado!!! Muy buena,167,11,5907,1472,5.466,":~:text=According%20to%20Dr.,classroom%20on%20a%20regular%20basis.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7669889559251457,35500,178,0.5014084507042254,163.99065360408613,0.07754538365360739,1,0.2507042253521127,0.0,0.0,1.0
3.215132352640776e+18,¿Qué hago yo en más de 17 horas de vuelo? Diseñar cuadernos interactivos ♥️♥️♥️,2023-10-16 22:01:55,atravelerteacher,0,Video,clips,Yo sólo duermo,80,8,4162,1443,14.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,88,0.24788732394366197,81.07403099527853,0.016416379069116686,0,0.24788732394366197,0.0,0.0,1.0
3.21598076683634e+18,"Salí ayer muy emocionada a conocer a los wallabies y oh sorpresa que se estaban tomando un día libre en la granja ‍‍‍

Así que buscando y con recomendación de mi primo, me fui a la ciudad más cercana Ōamaru. ¡Qué ciudad tan hermosa! Todavía mantiene las edificaciones antiguas de piedra caliza, por lo que también se le llama Whitestone City (ciudad de las piedras blancas)

En estos edificios han puesto museos, galerías, cervecerías y es un deslumbre caminar por todos ellos. 

Pero lo más hermoso fue sin duda conocer la colonia de pingüinos azules  

Los pingüinos azules son la especie de pingüino más péquela. Miden solo 30 cm. Viven solo en las costas de Nueva Zelanda, las islas Catham y el sur de Australia y Tasmania. 

En esta zona en concreto en 1992 sólo había 33… el día de hoy con todo el trabajo de conservación se pueden contar entre 700 - 800. 

Llegan a este lugar en el atardecer a pasar la noche en sus nidos. Lo que han hecho es construir unas cercas de madera y ellos pueden ingresar por pequeños huecos. La plataforma por la que camino está elevada para no molestarlos. 

Evidentemente para entrar a este lugar cobran la entrada, pero la pagué feliz porque si la invierten en este trabajo de conservación, me parece el dinero mejor invertido ♥️♥️♥️",2023-10-18 02:38:55,atravelerteacher,"Oamaru, New Zealand",Video,clips,Hi...my name is gamini from Sri lanka,52,1,2565,813,67.733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,53,0.14929577464788735,48.82867775852002,0.0021721120080294377,0,0.14929577464788735,0.0,0.0,1.0
3.2198732715291e+18,"Y ya está aquí nuestra actividad para generar conexión de la semana  

Por supuesto que con mi última clase elegimos el reto y ¿qué creen? Apenas todos los estudiantes tuvieron su turno,  me preguntaron si yo no lo iba a a hacer 

¿Crees que fui capaz de decir el nombre y el adjetivo de todos mis estudiantes? Te muestro en el próximo video 
 

#atravelerteacher #otraeducacionesposible #disciplinapositiva #iteach #yoenseño #docente #educacion #teachersfollowteachers #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher",2023-10-23 11:00:00,atravelerteacher,"Dunedin, New Zealand",Sidecar,0,@raquelch18 otro jueguito a la saca!,138,2,0,0,0.0,atravelerteacher,otraeducacionesposible,disciplinapositiva,iteach,yoenseño,docente,educacion,teachersfollowteachers,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,140,0.39436619718309857,128.98141294703402,0.39436619718309857,18,0.020756115641215715,0.0,1.0,0.0
3.215956278274679e+18,"Profes, esto me ha pasado siempre. Y por muchos años me sentía mal, me sentía culpable, sentía que debía trabajar más en mí, ser más paciente, más virtuosa, ser una mejor profesora. 

Después de muchos años de echarme culpas que nunca tendría que haberme echado, entendí que esto era normal. 

Hay ciertos niños y niñas con las que me cuesta más trabajar. Es un sentimiento que surge y que no puedo evitar. Ahora lo entiendo y lo acepto. Y sé que esto seguirá pasando y que ese sentimiento no está en mis manos. 

Lo que sí está en mis manos es que he aprendido a identificar los compartamientos que tienen estos niños o niñas y por qué me cuesta. Esto me ayuda a estar más alerta. 

Porque aunque está bien sentir esto y no lo podemos evitar, lo que no está bien es que les demos un trato diferente.

En las primeras semanas de clase voy identificando esto/as estudiantes y/o comportamientos. Y ya sé que a lo largo del año tengo que estar atenta cuando sucede cosas con ello/as. Tomarme una pausa extra, respirar, y sobre todo, casi nunca los corrijo en el momento (a no ser que sea algo grave que requiere intervención inmediata) pues sé que necesito unos minutos de más para pensar bien qué es lo más formativo para ello/as.

Si esto te pasa profe, no te preocupes, no estás mal. ¡Nos pasa a todo/as!",2023-10-18 01:18:04,atravelerteacher,0,Image,0,"Todos hemos pasado por ello. A veces, consigues resolverlo y, muy pocas veces, has de sobrellevar a ese como puedas.",205,8,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40641600412574413,35500,213,0.6,196.23600684084462,0.6,0,0.6,1.0,0.0,0.0
3.212155794481343e+18,"Y ya está aquí nuestra PAUSA ACTIVA de la semana 

Esta idea nos la compartió Pablo de @aulasactivas.es autor del libro Gamificación en el aula, quién nos acompañó en el último episodio del podcast. 

También podemos cambiarla a una bola de nieve ❄️❄️❄️

¡Creo que a los estudiantes les encantará! ¿La has utilizado o has utilizado una similar?

#atravelerteacher #métododeestudios #iteach #yoenseño #teachersfollowteachers #iteachespanish #yoenseñoespañol #spanishteachers #profedeespañol #elementaryteacher #profedeprimaria #5thgradeteacher #quintodeprimaria #maestra #primaria #educacionprimaria #materialdidactico #teachingmaterials #dualimmersionteacher #dualimmersion",2023-10-12 19:27:11,atravelerteacher,"Bogota,Colombia",Sidecar,0,"Super buena idea, porque hasta pueden darse cuenta si es que el ejercicio creado por su compañero tiene errores, buenísimo",112,4,0,0,0.0,atravelerteacher,métododeestudios,iteach,yoenseño,teachersfollowteachers,iteachespanish,yoenseñoespañol,spanishteachers,profedeespañol,elementaryteacher,profedeprimaria,5thgradeteacher,quintodeprimaria,maestra,primaria,educacionprimaria,materialdidactico,teachingmaterials,dualimmersionteacher,dualimmersion,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,116,0.3267605633802817,106.87031358468533,0.3267605633802817,20,0.015560026827632462,0.0,1.0,0.0
3.218800105103809e+18,"¿Te sumás? 

#autocuidado #bienestar #bienestardocente #maestra #maestro #docente #selfcare #meditacion #respiracionconsciente #desafio #habitos #hábitossaludables #atravelerteacher #reducativasofi #teacher",2023-10-21 23:34:20,reducativa.sofi,Washington D.C.,Video,clips,Gracias,140,8,8174,2214,38.566,autocuidado,bienestar,bienestardocente,maestra,maestro,docente,selfcare,meditacion,respiracionconsciente,desafio,habitos,hábitossaludables,atravelerteacher,reducativasofi,teacher,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.13781317659401643,35500,148,0.4169014084507042,136.35177940115025,0.01053686014382814,15,0.026056338028169014,0.0,0.0,1.0
