id,caption,timestamp,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,tokens,Sentiment_Score
2724489001487917498,"⚠️Uno de los PHRASAL VERBS más importantes de inglés es FIGURE OUT.
. 
✍Ejercicio: Cómo traducir ""¿Puedes averiguar qué le pasó a ella?""
.
Dame tu respuesta abajo.
.
Visita profekyle.com para información de mis cursos.",2021-12-08 23:00:19,Image,0,Can you figure out what happened with her ?,315,14,0,0,0.0,"['⚠', '️Uno', 'PHRASAL', 'VERBS', 'importantes', 'inglés', 'FIGURE', 'OUT', '.\n.', '✍', 'Ejercicio', ':', 'Cómo', 'traducir', '""', '¿', 'Puedes', 'averiguar', 'pasó', '?', '""', '.', 'Dame', 'respuesta', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2733177953036229421,"Cómo pronunciar CHILDREN en inglés americano:
1. La i es una i corta, no la i de español. Baja la punta de la lengua ligeramente.
2. La DR se fusionan para crear un sonido distinto como la J de JUDGE combinado con una R de inglés. Recuerda que la R de inglés no utiliza la punta de la lengua como la R en español. Cuidado.

#aprendeingles #profekyle #inglesamericano #clasedeingles #pronunciacion",2021-12-20 22:47:59,Video,clips,,764,17,21943,12704,12.266,"['Cómo', 'pronunciar', 'CHILDREN', 'inglés', 'americano', ':', '1', '.', 'La', 'i', 'i', 'corta', ',', 'i', 'español', '.', 'Baja', 'punta', 'lengua', 'ligeramente', '.', '2', '.', 'La', 'DR', 'fusionan', 'crear', 'sonido', 'distinto', 'J', 'JUDGE', 'combinado', 'R', 'inglés', '.', 'Recuerda', 'R', 'inglés', 'utiliza', 'punta', 'lengua', 'R', 'español', '.', 'Cuidado', '.', '#aprendeingles', '#profekyle', '#inglesamericano', '#clasedeingles', '#pronunciacion']",0.0
2735377999920522885,"¿Cómo decir VILLAGE (pueblo) en inglés?

1. La V de inglés es como una F con vibraciones de las cuerdas vocales.
2. La i es una i corta como la i en IT.
3. La A se reduce a la schwa porque es una sílaba débil. Es fácil. Pronuncia la vocal más débil que puedes.
4. La GE al final es como la Y del yeísmo de América Latina pero más fuerte y con vibraciones más fuertes de las cuerdas vocales.

Fácil, ¿no?

¿Qué palabra debería hacer la próxima vez?

Dime abajo.

#pronunciación #inglesamericano #aprenderingles #profekyle #clasedeingles",2021-12-23 23:40:45,Video,clips,Que guapo,742,15,19545,10060,13.8,"['¿', 'Cómo', 'decir', 'VILLAGE', '(', 'pueblo', ')', 'inglés', '?', '1', '.', 'La', 'V', 'inglés', 'F', 'vibraciones', 'cuerdas', 'vocales', '.', '2', '.', 'La', 'i', 'i', 'corta', 'i', 'IT', '.', '3', '.', 'La', 'A', 'reduce', 'schwa', 'sílaba', 'débil', '.', 'Es', 'fácil', '.', 'Pronuncia', 'vocal', 'débil', 'puedes', '.', '4', '.', 'La', 'GE', 'final', 'Y', 'yeísmo', 'América', 'Latina', 'fuerte', 'vibraciones', 'fuertes', 'cuerdas', 'vocales', '.', 'Fácil', ',', '¿', '?', '¿', 'Qué', 'palabra', 'debería', 'hacer', 'próxima', 'vez', '?', 'Dime', 'abajo', '.', '#pronunciación', '#inglesamericano', '#aprenderingles', '#profekyle', '#clasedeingles']",0.0
2709199665599162418,"JUST y ONLY: a veces iguales, a veces no. Lee la publicación para aprender más.
.
¿Tienes unos ejemplos? Escríbemelos abajo.
.
Visita profekyle.com para más información sobre mis cursos.",2021-11-17 20:43:09,Sidecar,0,,719,6,0,0,0.0,"['JUST', 'ONLY', ':', 'veces', 'iguales', ',', 'veces', '.', 'Lee', 'publicación', 'aprender', '.\n.', '¿', 'Tienes', 'ejemplos', '?', 'Escríbemelos', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2695492865817533844,"Apodos para partes del cuerpo en inglés. 
.
Tienes uno de ellos?
.
Escríbeme cuál abajo.
.
Para información sobre mis cursos, visita profekyle.com",2021-10-29 22:50:11,Sidecar,0,Me gusta algo difreente,1119,21,0,0,0.0,"['Apodos', 'partes', 'cuerpo', 'inglés', '. \n.', 'Tienes', '?', '.', 'Escríbeme', 'cuál', 'abajo', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2707822483295490071,"¿Cuál es tu punto fuerte?
.
♠️♦️♣️♥️What is your strong suit?
.
El poker fue inventado por los gringos hace 200 años y por su popularidad durante la ascendencia de Gringolandia, hay muchos dichos buenos que derivan de él.
.
Uno de ellos es STRONG SUIT. SUIT se refiere a los símbolos de las cartas. En cada ronda de poker, hay ciertos símbolos más fuertes que los otros. De esto se transformó en cómo decimos PUNTO FUERTE.
.
Ejemplos:
-Negotiating is not my strong suit.
-English is my strong suit.
-Being friendly is not her strong suit.
-Being punctual is his strong suit.
.
Nota que usamos el gerundio (verbo+ing) cuando un verbo es el sujeto de una oración. En español se usa el infinitivo. Cuidado con eso.
.
☺What is your strong suit?
What isn't your strong suit?
.
Tell me below.
.
Para más información sobre mis cursos, visita profekyle.com",2021-11-15 23:07:36,Video,igtv,Para estudiar inglés en casa. Gracias,313,24,0,2773,60.433,"['¿', 'Cuál', 'punto', 'fuerte', '?', '.', '♠', '️', '♦', '️', '♣', '️', '♥', '️What', 'is', 'your', 'strong', 'suit', '?', '.', 'El', 'poker', 'inventado', 'gringos', 'hace', '200', 'años', 'popularidad', 'ascendencia', 'Gringolandia', ',', 'dichos', 'buenos', 'derivan', '.\n.', 'Uno', 'STRONG', 'SUIT', '.', 'SUIT', 'refiere', 'símbolos', 'cartas', '.', 'En', 'cada', 'ronda', 'poker', ',', 'ciertos', 'símbolos', 'fuertes', '.', 'De', 'transformó', 'cómo', 'decimos', 'PUNTO', 'FUERTE', '.\n.', 'Ejemplos', ':', '-', 'Negotiating', 'is', 'not', 'my', 'strong', 'suit', '.', '-', 'English', 'is', 'my', 'strong', 'suit', '.', '-', 'Being', 'friendly', 'is', 'not', 'her', 'strong', 'suit', '.', '-', 'Being', 'punctual', 'is', 'his', 'strong', 'suit', '.\n.', 'Nota', 'usamos', 'gerundio', '(', 'verbo', '+', 'ing', ')', 'verbo', 'sujeto', 'oración', '.', 'En', 'español', 'usa', 'infinitivo', '.', 'Cuidado', '.\n.', '☺', 'What', 'is', 'your', 'strong', 'suit', '?', 'What', ""isn't"", 'your', 'strong', 'suit', '?', '.', 'Tell', 'below', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.38416666666666677
2715038867113044768,"El 26 de noviembre a las 6:30 de la tarde (hora de Miami y Nueva York) alojaré una presentación de webinar de 90 minutos para los que:

Están frustrados con su progreso con el inglés
Son principiantes de 0 y quieren comenzar a aprender inglés con el pie derecho
Tienen un acento fuerte latino y quieren disminuirlo para avanzar sus carreras y relaciones

Si te parece a ti, puedes registrarte en https://event.webinarjam.com/register/20/vy744h5 (también hay enlace en mis historias)

Al registrarte, deberías recibir un email con el enlace para el webinar. Revisa tu archivo de spam o no deseado si no lo ves.

Nos vemos en el webinar!",2021-11-25 22:04:36,Image,0,@beroquz,444,5,0,0,0.0,"['El', '26', 'noviembre', '6:30', 'tarde', '(', 'hora', 'Miami', 'Nueva', 'York', ')', 'alojaré', 'presentación', 'webinar', '90', 'minutos', ':', 'Están', 'frustrados', 'progreso', 'inglés', 'Son', 'principiantes', '0', 'quieren', 'comenzar', 'aprender', 'inglés', 'pie', 'derecho', 'Tienen', 'acento', 'fuerte', 'latino', 'quieren', 'disminuirlo', 'avanzar', 'carreras', 'relaciones', 'Si', 'parece', ',', 'puedes', 'registrarte', 'https://event.webinarjam.com/register/20/vy744h5', '(', 'enlace', 'historias', ')', 'Al', 'registrarte', ',', 'deberías', 'recibir', 'email', 'enlace', 'webinar', '.', 'Revisa', 'archivo', 'spam', 'deseado', 'si', 'ves', '.', 'Nos', 'vemos', 'webinar', '!']",0.0
2702743978371446701,"Una lista de los verbos más comunes que llevan el gerundio (verb+ing).
.
¿Quieres practicar?
.
Escríbeme un ejemplo abajo en los comentarios.
.
Visita profekyle.com para más información sobre mis cursos.",2021-11-08 22:56:51,Sidecar,0,Bienvenido a Paraguay ❤️,626,8,0,0,0.0,"['Una', 'lista', 'verbos', 'comunes', 'llevan', 'gerundio', '(', 'verb', '+', 'ing', ')', '.\n.', '¿', 'Quieres', 'practicar', '?', '.', 'Escríbeme', 'ejemplo', 'abajo', 'comentarios', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2692589243572053952,"Unos de los phrasal verbs más comunes con COME.
.
¿Tienes confianza en usarlos?
.
Escríbeme algunos ejemplos abajo.
.
Para información sobre mis cursos, puedes visitar profekyle.com",2021-10-25 22:41:12,Sidecar,0,"No estoy seguro del significado del phrasal verb ""Come through"" creo q la traducción en español no es la correcta. Podría ayudarme a aclararlo? @profekyle",688,14,0,0,0.0,"['Unos', 'phrasal', 'verbs', 'comunes', 'COME', '.\n.', '¿', 'Tienes', 'confianza', 'usarlos', '?', '.', 'Escríbeme', 'ejemplos', 'abajo', '.\n.', 'Para', 'información', 'cursos', ',', 'puedes', 'visitar', 'profekyle.com']",0.0
2713612250767512732,"Unos de los insultos más comunes para los hombres y las mujeres en inglés americano.
.
¿Perdí uno?
.
Dime cuál abajo.
.
Visita profekyle.com para más información sobre mis cursos.",2021-11-23 22:50:10,Sidecar,0,What r u doing in Buenos Aires??,1377,56,0,0,0.0,"['Unos', 'insultos', 'comunes', 'hombres', 'mujeres', 'inglés', 'americano', '.\n.', '¿', 'Perdí', '?', '.', 'Dime', 'cuál', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2718681126207279898,"☹Frowned upon=mal visto (culturalmente)

Ej: It's frowned upon to not give your seat to an old lady on the bus. (Es mal visto no dar tu asiento a una anciana en el bus.

What is something frowned upon in your culture?

Tell me below.",2021-11-30 22:43:31,Video,clips,it's frowend upon going to work drunked,480,22,10299,4944,59.333,"['☹', 'Frowned', 'upon', '=', 'mal', 'visto', '(', 'culturalmente', ')', 'Ej', ':', ""It's"", 'frowned', 'upon', 'to', 'not', 'give', 'your', 'seat', 'to', 'an', 'old', 'lady', 'on', 'the', 'bus', '.', '(', 'Es', 'mal', 'visto', 'dar', 'asiento', 'anciana', 'bus', '.', 'What', 'is', 'something', 'frowned', 'upon', 'in', 'your', 'culture', '?', 'Tell', 'below', '.']",0.1
2723019596463683490,"Terminó el fin de semana. Te topas con tu compañero de trabajo en la oficina. ¿Qué vas a decir? Algo así.

How was your weekend?

Tell me below.

Para más información sobre mis cursos, visita profekyle.com",2021-12-06 22:20:53,Sidecar,0,,309,0,0,0,0.0,"['Terminó', 'fin', 'semana', '.', 'Te', 'topas', 'compañero', 'trabajo', 'oficina', '.', '¿', 'Qué', 'vas', 'decir', '?', 'Algo', 'así', '.', 'How', 'was', 'your', 'weekend', '?', 'Tell', 'below', '.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2704195136176598587,"¿Cuál es la diferencia entre PLANS y PLANTS?
.
PLANS
1. La S al final se pronuncia como Z

PLANTS
1. La TS al final se pronuncia como una lata de Coca Cola abriendo.
.
Fácil, ¿no?
.
Si te interesa mejorar tu pronunciación conmigo, te invito a echar un vistazo a mis cursos que se enfocan en darte una pronunciación increíble en inglés. Toda la información en profekyle.com",2021-11-10 23:00:37,Video,igtv,Tan bello,265,6,0,2896,44.5,"['¿', 'Cuál', 'diferencia', 'PLANS', 'PLANTS', '?', '.', 'PLANS', '1', '.', 'La', 'S', 'final', 'pronuncia', 'Z', 'PLANTS', '1', '.', 'La', 'TS', 'final', 'pronuncia', 'lata', 'Coca', 'Cola', 'abriendo', '.\n.', 'Fácil', ',', '¿', '?', '.', 'Si', 'interesa', 'mejorar', 'pronunciación', 'conmigo', ',', 'invito', 'echar', 'vistazo', 'cursos', 'enfocan', 'darte', 'pronunciación', 'increíble', 'inglés', '.', 'Toda', 'información', 'profekyle.com']",0.0
2720851345508040881,"Cómo hablar con companeros de trabajo gringos al salir el viernes.
.
No he hecho una publicación así en el pasado. Si te gustó, dale un like y comenta abajo.
.
Visita profekyle.com para más información sobre mis cursos.",2021-12-03 22:32:57,Sidecar,0,"Thanks Kyle, it’s a great post",557,14,0,0,0.0,"['Cómo', 'hablar', 'companeros', 'trabajo', 'gringos', 'salir', 'viernes', '.\n.', 'No', 'hecho', 'publicación', 'así', 'pasado', '.', 'Si', 'gustó', ',', 'dale', 'like', 'comenta', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2723777451680669420,"Así es cómo decir INCREDIBLY en inglés.
.
¿Fácil?
.
Excelente.
.
Para más información sobre mis cursos, visita profekyle.com
.
#aprendeingles #profekyle #pronunciación #inglesamericano",2021-12-07 23:28:23,Video,clips,De las más fáciles que te he escuchado pronunciar,384,3,8472,3920,37.633,"['Así', 'cómo', 'decir', 'INCREDIBLY', 'inglés', '.\n.', '¿', 'Fácil', '?', '.', 'Excelente', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com', '.', '#aprendeingles', '#profekyle', '#pronunciación', '#inglesamericano']",0.9
2679558103089106866,"La diferencia entre los adjetivos que terminan con -ING y -ED.
.
Quieres probar tu conocimiento?
.
Pruébalo abajo con algunos ejemplos.
.
Para más información sobre mis cursos, visita profekyle.com",2021-10-07 23:10:39,Sidecar,0,@fdx1980,1034,19,0,0,0.0,"['La', 'diferencia', 'adjetivos', 'terminan', '-', 'ING', '-', 'ED', '.\n.', 'Quieres', 'probar', 'conocimiento', '?', '.', 'Pruébalo', 'abajo', 'ejemplos', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2687502834070905596,"PET NAMES son apodos amorosos que usamos con nuestras parejas. Con esta publicación, puedes ver algunos de los más populares.
.
Y sí, usamos papi y papasito. Debe ser por la influencia del reggaeton o los gringos tienen muchas amigas dominicanas.
.
¿Cuál es tu apodo favorito?
.
Dime abajo.
.
Visita profekyle.com para más información sobre mis cursos.",2021-10-18 22:15:25,Sidecar,0,"Daddy, darling, love",2039,55,0,0,0.0,"['PET', 'NAMES', 'apodos', 'amorosos', 'usamos', 'parejas', '.', 'Con', 'publicación', ',', 'puedes', 'ver', 'populares', '.\n.', 'Y', ',', 'usamos', 'papi', 'papasito', '.', 'Debe', 'ser', 'influencia', 'reggaeton', 'gringos', 'muchas', 'amigas', 'dominicanas', '.\n.', '¿', 'Cuál', 'apodo', 'favorito', '?', '.', 'Dime', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2672312131837730979,"Colocaciones con el verbo TAKE.
.
Algo que aprenderás con el tiempo. No te estreses.
.
Tienes un ejemplo con alguna de ellas?
.
Dámelo abajo.
.
Visita profekyle.com para más información sobre mis clases y cursos.",2021-09-27 23:14:12,Sidecar,0,Take a nap.,1169,20,0,0,0.0,"['Colocaciones', 'verbo', 'TAKE', '.\n.', 'Algo', 'aprenderás', 'tiempo', '.', 'No', 'estreses', '.\n.', 'Tienes', 'ejemplo', 'alguna', '?', '.', 'Dámelo', 'abajo', '.\n.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",0.0
2659272953130452147,"¿This, that, these y those te confunden?
.
No deberían porque los demostrativos son más fáciles en inglés que en español.
.
¿No me crees? Pues la publicación te convencerá.
.
Visita profekyle.com para más información sobre mis cursos.",2021-09-09 23:27:41,Sidecar,0,"Adoro al.profe Kyle, podrían ser algunas palabras con acento britsh? Suenan igual?",944,29,0,0,0.0,"['¿', 'This', ',', 'that', ',', 'these', 'those', 'confunden', '?', '.', 'No', 'deberían', 'demostrativos', 'fáciles', 'inglés', 'español', '.\n.', '¿', 'No', 'crees', '?', 'Pues', 'publicación', 'convencerá', '.\n.', 'Visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2678835807810520077,"Algunos de los PHRASAL VERBS que usan PUT más comunes en inglés.
.
Cuidado porque algunos de ellos pueden tener usos muy específicos.
.
Ya has visto algunos de ellos?
.
Entonces dame unos ejemplos abajo si quieres ganar una estrella en vez de un cocotazo.
.
Y visita profekyle.com para más información sobre mis cursos.",2021-10-06 23:15:35,Sidecar,0,"Interested in learning vocabulary, idioms, grammar, quizzes, Please do visit my page",1415,30,0,0,0.0,"['Algunos', 'PHRASAL', 'VERBS', 'usan', 'PUT', 'comunes', 'inglés', '.\n.', 'Cuidado', 'pueden', 'tener', 'usos', 'específicos', '.\n.', 'Ya', 'visto', '?', '.', 'Entonces', 'dame', 'ejemplos', 'abajo', 'si', 'quieres', 'ganar', 'estrella', 'vez', 'cocotazo', '.\n.', 'Y', 'visita', 'profekyle.com', 'información', 'cursos', '.']",0.0
2683885391448476769,"¿Quieres entender mejor el presente simple? 
.
Te dejo esta publicación para ayudarte.
.
Si quieres presumir tu conocimiento, responde a estas preguntas abajo:
➡️What is something you do every day?
➡️What is the weather like in your city normally?
➡️Where do you live?
.
Para más información sobre mis cursos, visita profekyle.com",2021-10-13 22:28:12,Sidecar,0,Work and a lot. It's sunny. I live in Lima- Perú,458,13,0,0,0.0,"['¿', 'Quieres', 'entender', 'mejor', 'presente', 'simple', '?', '.', 'Te', 'dejo', 'publicación', 'ayudarte', '.\n.', 'Si', 'quieres', 'presumir', 'conocimiento', ',', 'responde', 'preguntas', 'abajo', ':', '➡', '️What', 'is', 'something', 'you', 'do', 'every', 'day', '?', '➡', '️What', 'is', 'the', 'weather', 'like', 'in', 'your', 'city', 'normally', '?', '➡', '️Where', 'do', 'you', 'live', '?', '.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.09545454545454546
2682443906387589871,"Los adverbios de inglés. Fáciles pero hay matices que necesitas entender para usarlos bien.
.
How often do you study English?
.
Tell me below.
.
Para más información sobre mis cursos, visita profekyle.com",2021-10-11 22:44:14,Sidecar,0,Love the bilingual post.,878,9,0,0,0.0,"['Los', 'adverbios', 'inglés', '.', 'Fáciles', 'matices', 'necesitas', 'entender', 'usarlos', 'bien', '.\n.', 'How', 'often', 'do', 'you', 'study', 'English', '?', '.', 'Tell', 'below', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2688983007056162160,"¿Ya sabes los 50 adjetivos más comunes?
.
Revisa esta lista para saber si es así.
.
Si quieres presumir tu conocimiento, descríbete en los comentarios usando adjetivos.
.
Para más información sobre mis cursos, visita profekyle.com",2021-10-20 23:16:15,Sidecar,0,Profe? Personal yo Creo que Al escrita fonética está erronea. No?,881,15,0,0,0.0,"['¿', 'Ya', 'sabes', '50', 'adjetivos', 'comunes', '?', '.', 'Revisa', 'lista', 'saber', 'si', 'así', '.\n.', 'Si', 'quieres', 'presumir', 'conocimiento', ',', 'descríbete', 'comentarios', 'usando', 'adjetivos', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2673735842243429475,"¿Ya sabes qué es un sustantivo?
.
Si no, toma tiempo para revisar los 50 sustantivos más comunes en inglés.
.
¿Hay un sustantivo que no has visto antes?
.
Dime cuál abajo.
.
Si quieres mis mejores consejos para aprender inglés, dé clic en el enlace en mi perfil de Instagram para leer mi ebook gratis.
.
Y para información sobre mis clases y cursos, visita profekyle.com",2021-09-29 22:22:51,Sidecar,0,mira esto @kellynliciusss,1456,23,0,0,0.0,"['¿', 'Ya', 'sabes', 'sustantivo', '?', '.', 'Si', ',', 'toma', 'tiempo', 'revisar', '50', 'sustantivos', 'comunes', 'inglés', '.\n.', '¿', 'Hay', 'sustantivo', 'visto', '?', '.', 'Dime', 'cuál', 'abajo', '.\n.', 'Si', 'quieres', 'mejores', 'consejos', 'aprender', 'inglés', ',', 'dé', 'clic', 'enlace', 'perfil', 'Instagram', 'leer', 'ebook', 'gratis', '.\n.', 'Y', 'información', 'clases', 'cursos', ',', 'visita', 'profekyle.com']",0.0
2673006959810441008,"Los verbos en inglés pueden ser seguidos por el infinitivo, el infinitivo desnudo o el gerundio. 
.
Aquí están unos de los verbos más comunes que son seguidos exclusivamente por el infinitivo (to+verbo raíz).
.
¿Tienes un ejemplo de uno de los verbos de la lista?
.
Dámelo abajo.
.
Para más información sobre mis clases y cursos, visita profekyle.com.",2021-09-28 22:14:42,Sidecar,0,Could be... I agree with you,557,12,0,0,0.0,"['Los', 'verbos', 'inglés', 'pueden', 'ser', 'seguidos', 'infinitivo', ',', 'infinitivo', 'desnudo', 'gerundio', '. \n.', 'Aquí', 'verbos', 'comunes', 'seguidos', 'exclusivamente', 'infinitivo', '(', 'to', '+', 'verbo', 'raíz', ')', '.\n.', '¿', 'Tienes', 'ejemplo', 'verbos', 'lista', '?', '.', 'Dámelo', 'abajo', '.\n.', 'Para', 'información', 'clases', 'cursos', ',', 'visita', 'profekyle.com', '.']",0.0
2653432214387502195,"Recuerda que las preposiones de los PHRASAL VERBS cambian el significado del verbo principal completamente como puedes ver con TAKE.
.
Siempre es mejor aprenderlos de forma natural leyendo y escuchando.
.
Visita profekyle.com si te gustaría aprender inglés de forma natural.
.
¿Puedes escribirme algunos ejemplos de estos phrasal verbs?
.
Dámelos abajo.",2021-09-01 22:03:10,Image,0,No entiendo ni mierda ! :(,1636,30,0,0,0.0,"['Recuerda', 'preposiones', 'PHRASAL', 'VERBS', 'cambian', 'significado', 'verbo', 'principal', 'completamente', 'puedes', 'ver', 'TAKE', '.\n.', 'Siempre', 'mejor', 'aprenderlos', 'forma', 'natural', 'leyendo', 'escuchando', '.\n.', 'Visita', 'profekyle.com', 'si', 'gustaría', 'aprender', 'inglés', 'forma', 'natural', '.\n.', '¿', 'Puedes', 'escribirme', 'ejemplos', 'phrasal', 'verbs', '?', '.', 'Dámelos', 'abajo', '.']",0.1
2690418902401614148,"Planeas tomar algo este finde?
.
Quizás tendrás que contarle a un gringo tu estado de borrachera, así que, te ayudo con esta publicación.
.
What is your state right now? Dime abajo. Sober, I hope.
.
Para información sobre mis cursos, visita profekyle.com",2021-10-22 22:49:07,Sidecar,0,I'm sober of courses @pablog_94  and you?,2156,32,0,0,0.0,"['Planeas', 'tomar', 'finde', '?', '.', 'Quizás', 'contarle', 'gringo', 'borrachera', ',', 'así', ',', 'ayudo', 'publicación', '.\n.', 'What', 'is', 'your', 'state', 'right', 'now', '?', 'Dime', 'abajo', '.', 'Sober', ',', 'I', 'hope', '.\n.', 'Para', 'información', 'cursos', ',', 'visita', 'profekyle.com']",0.19285714285714284
2622295474373506041,"Cómo decir CREATED en inglés
.
1. La R de inglés se pronuncia con la base de la lengua, no la punta. La punta no hace nada.
2. La primera E se pronuncia como una i de español.
3. La A se pronuncia como ei.
4. La T está entre 2 vocales entonces se convierte en una D suave en inglés americano.
5. Una -ED después de una T o D se pronuncia como -id.
.
A practicar!
.
Visita profekyle.com para más información sobre mis clases y cursos.",2021-07-20 23:00:28,Video,feed,,292,6,0,3548,35.8,"['Cómo', 'decir', 'CREATED', 'inglés', '.', '1', '.', 'La', 'R', 'inglés', 'pronuncia', 'base', 'lengua', ',', 'punta', '.', 'La', 'punta', 'hace', '.', '2', '.', 'La', 'primera', 'E', 'pronuncia', 'i', 'español', '.', '3', '.', 'La', 'A', 'pronuncia', 'ei', '.', '4', '.', 'La', 'T', '2', 'vocales', 'entonces', 'convierte', 'D', 'suave', 'inglés', 'americano', '.', '5', '.', 'Una', '-', 'ED', 'después', 'T', 'D', 'pronuncia', '-', 'id', '.\n.', 'A', 'practicar', '!', '.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",-1.0
2621581261787284096,"¿Cuál es la diferencia entre ROOF y CEILING?
.
ROOF es el techo fuera del edificio.
.
CEILING es el techo dentro del edificio.
.
Do you have a roof you cannhave parties on?
.
Tell me below.
.
Visita profekyle.com para más información sobre mis clases y cursos.",2021-07-19 23:21:28,Video,feed,"Yes, I do.",487,21,0,4451,58.333,"['¿', 'Cuál', 'diferencia', 'ROOF', 'CEILING', '?', '.', 'ROOF', 'techo', 'edificio', '.\n.', 'CEILING', 'techo', 'dentro', 'edificio', '.\n.', 'Do', 'you', 'have', 'roof', 'you', 'cannhave', 'parties', 'on', '?', '.', 'Tell', 'below', '.\n.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",0.0
2623755013698477350,"TO SPEAK
1. Hablar idioma (I speak Spanish.)
2. Niño aprendiendo a hablar (My baby spoke her first words)
3. Hablar con alguien pero el otro no habla (My boss spoke to me about my behavior.)
.
TO TALK
1. Hablar con alguien más (He is talking with his girlfriend in the cafe.)
.
Aparte de estos contextos, pueden ser intercambiables. Ej: I am talking to my mom on the phone. O I am speaking to my mom on the phone.
.
Tienes ejemplos, dámelos abajo. 
.
Visita profekyle.com para información sobre mis clases y cursos.",2021-07-22 23:24:22,Video,feed,#thankyou,485,20,0,5212,59.8,"['TO', 'SPEAK', '1', '.', 'Hablar', 'idioma', '(', 'I', 'speak', 'Spanish', '.', ')', '2', '.', 'Niño', 'aprendiendo', 'hablar', '(', 'My', 'baby', 'spoke', 'her', 'first', 'words', ')', '3', '.', 'Hablar', 'alguien', 'habla', '(', 'My', 'boss', 'spoke', 'to', 'about', 'my', 'behavior', '.', ')', '.', 'TO', 'TALK', '1', '.', 'Hablar', 'alguien', '(', 'He', 'is', 'talking', 'with', 'his', 'girlfriend', 'in', 'the', 'cafe', '.', ')', '.', 'Aparte', 'contextos', ',', 'pueden', 'ser', 'intercambiables', '.', 'Ej', ':', 'I', 'am', 'talking', 'to', 'my', 'mom', 'on', 'the', 'phone', '.', 'O', 'I', 'am', 'speaking', 'to', 'my', 'mom', 'on', 'the', 'phone', '.\n.', 'Tienes', 'ejemplos', ',', 'dámelos', 'abajo', '. \n.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",0.125
2624453611612375752,"Cómo decir BEVERAGES (forma formal de BEBIDAS)
.
1. La B de inglés es más fuerte que el B de español.
2. La primera E es la E corta. Parecida a la E de español.
3. La V de inglés es una F con vibraciones de las cuerdas vocales.
4. Pronuncia la ER como una R. Usa la base de la lengua, no la punta, para pronunciarla.
5. La A se reduce a una i corta o schwa.
6. La G se pronuncia como una LL fuerte de Medellín.
7. La -ES se pronuncia como -IZ.
.
A practicar!.
.
Visita profekyle.com para más información sobre mis clases y cursos.",2021-07-23 22:28:30,Video,feed,Does this word rhyme with average?,400,7,0,5484,41.2,"['Cómo', 'decir', 'BEVERAGES', '(', 'forma', 'formal', 'BEBIDAS', ')', '.', '1', '.', 'La', 'B', 'inglés', 'fuerte', 'B', 'español', '.', '2', '.', 'La', 'primera', 'E', 'E', 'corta', '.', 'Parecida', 'E', 'español', '.', '3', '.', 'La', 'V', 'inglés', 'F', 'vibraciones', 'cuerdas', 'vocales', '.', '4', '.', 'Pronuncia', 'ER', 'R', '.', 'Usa', 'base', 'lengua', ',', 'punta', ',', 'pronunciarla', '.', '5', '.', 'La', 'A', 'reduce', 'i', 'corta', 'schwa', '.', '6', '.', 'La', 'G', 'pronuncia', 'LL', 'fuerte', 'Medellín', '.', '7', '.', 'La', '-', 'ES', 'pronuncia', '-', 'IZ', '.\n.', 'A', 'practicar', '!', '.\n.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",-1.0
2648374258700762168,"Una bomba de educación.
.
Aprende qué es un doble negativo para que puedas entender la diferencia entre NOBODY y ANYBODY.
.
Visita profekyle.com para más información sobre mis clases y cursos.",2021-08-25 22:33:55,Sidecar,0,Of couse profe Kyle,1496,39,0,0,0.0,"['Una', 'bomba', 'educación', '.\n.', 'Aprende', 'doble', 'negativo', 'puedas', 'entender', 'diferencia', 'NOBODY', 'ANYBODY', '.\n.', 'Visita', 'profekyle.com', 'información', 'clases', 'cursos', '.']",0.0
